Acc-Don Pair,LUMO offset,HOMO offset,D-HOMO & A-LUMO offset
ITCC/PBDB-TF,0.7705797187831198,0.3185364733952998,1.5308361709213036
ITCC/PDCBT-Cl,0.6863308597857296,0.4846347677405003,1.3647378765761031
ITCC/P3HT,0.9560114548757292,0.45576348820245016,1.3936091561141533
ITCC/PBDB-T,0.49911567125586,0.49413154112294944,1.355241103193654
ITCC/PBDB-T-2Cl,0.7077765750585443,0.25126992955170024,1.5981027147649032
i-cc34/PTB7-Th,0.8963211531670616,0.3372306949246493,0.8517447067813615
i-cc34/PBDB-TF,1.197530489049762,0.08509000105134934,1.1038854006546615
i-cc34/PDCBT-Cl,1.1132816300523718,0.25118829539654985,0.9377871063094609
i-cc34/P3HT,1.3829622251423714,0.22231701585849972,0.9666583858475111
i-cc34/PBDB-T,0.9260664415225022,0.260685068778999,0.9282903329270118
i-cc34/PBDB-T-2Cl,1.1347273453251865,0.017823457207749804,1.171151944498261
CPDT-4F/PTB7-Th,0.6427796485609054,0.7135369387810995,1.1052862113875177
CPDT-4F/PBDB-TF,0.9439889844436058,0.4613962449077995,1.3574269052608177
CPDT-4F/PDCBT-Cl,0.8597401254462156,0.627494539253,1.1913286109156171
CPDT-4F/P3HT,1.1294207205362152,0.5986232597149499,1.2201998904536673
CPDT-4F/PBDB-T,0.672524936916346,0.6369913126354492,1.181831837533168
CPDT-4F/PBDB-T-2Cl,0.8811858407190303,0.3941297010642,1.4246934491044172
BDTN-BF/PTB7-Th,0.6617823758167347,0.6434948336624,1.0862834841316884
BDTN-BF/PBDB-TF,0.9629917116994351,0.39135413978910005,1.3384241780049884
BDTN-BF/PDCBT-Cl,0.8787428527020449,0.5574524341343006,1.1723258836597878
BDTN-BF/P3HT,1.1484234477920445,0.5285811545962504,1.201197163197838
BDTN-BF/PBDB-T,0.6915276641721753,0.5669492075167497,1.1628291102773387
BDTN-BF/PBDB-T-2Cl,0.9001885679748596,0.3240875959455005,1.405690721848588
NIBT/PTB7-Th,0.36310033826499133,0.14555369863245016,1.3849655216834318
NIBT/PBDB-TF,0.6643096741476917,0.3976943925057501,1.6371062155567317
NIBT/PDCBT-Cl,0.5800608151503015,0.2315960981605496,1.4710079212115312
NIBT/P3HT,0.8497414102403011,0.26046737769859973,1.4998792007495814
NIBT/PBDB-T,0.3928456266204319,0.22209932477810046,1.461511147829082
NIBT/PBDB-T-2Cl,0.6015065304231162,0.46496093634934965,1.7043727594003313
M8/PTB7-Th,0.6253445964953572,0.6618080958010504,1.1227212634530659
M8/PBDB-TF,0.9265539323780576,0.4096674019277504,1.3748619573263658
M8/PDCBT-Cl,0.8423050733806674,0.5757656962729509,1.2087636629811653
M8/P3HT,1.111985668470667,0.5468944167349008,1.2376349425192155
M8/PBDB-T,0.6550898848507978,0.5852624696554001,1.1992668895987162
M8/PBDB-T-2Cl,0.8637507886534821,0.3424008580841509,1.4421285011699654
Y1/PTB7-Th,0.48782594554285064,0.4535321546283493,1.2602399144055725
Y1/PBDB-TF,0.789035281425551,0.20139146075504932,1.5123806082788724
Y1/PDCBT-Cl,0.7047864224281608,0.36748975510024984,1.346282313933672
Y1/P3HT,0.9744670175181604,0.3386184755621997,1.375153593471722
Y1/PBDB-T,0.5175712338982912,0.376986528482699,1.3367855405512228
Y1/PBDB-T-2Cl,0.7262321377009755,0.1341249169114498,1.579647152122472
SNBDT1-F/PTB7-Th,0.4968883038962044,0.43829377900035027,1.2511775560522187
SNBDT1-F/PBDB-TF,0.7980976397789048,0.1861530851270503,1.5033182499255187
SNBDT1-F/PDCBT-Cl,0.7138487807815146,0.3522513794722508,1.3372199555803181
SNBDT1-F/P3HT,0.9835293758715142,0.3233800999342007,1.3660912351183683
SNBDT1-F/PBDB-T,0.526633592251645,0.36174815285469997,1.327723182197869
SNBDT1-F/PBDB-T-2Cl,0.7352944960543293,0.11888654128345078,1.5705847937691182
IDTCF/PTB7-Th,0.7604594446425477,1.0304951518434997,0.9876064153058755
IDTCF/PBDB-TF,1.061668780525248,0.7783544579701998,1.2397471091791754
IDTCF/PDCBT-Cl,0.9774199215278578,0.9444527523154003,1.073648814833975
IDTCF/P3HT,1.2471005166178575,0.9155814727773501,1.102520094372025
IDTCF/PBDB-T,0.7902047329979882,0.9539495256978494,1.0641520414515258
IDTCF/PBDB-T-2Cl,0.9988656368006725,0.7110879141266002,1.307013653022775
PC70BM/PTB7-Th,0.6422055431210132,0.9114725536348001,1.10586031682741
PC70BM/PBDB-TF,0.9434148790037136,0.6593318597615001,1.3580010107007099
PC70BM/PDCBT-Cl,0.8591660200063234,0.8254301541067006,1.1919027163555094
PC70BM/P3HT,1.128846615096323,0.7965588745686505,1.2207739958935595
PC70BM/PBDB-T,0.6719508314764537,0.8349269274891498,1.1824059429730602
PC70BM/PBDB-T-2Cl,0.880611735279138,0.5920653159179006,1.4252675545443094
N65-2FIC/PTB7-Th,0.6693264009919258,0.6171542129340004,1.0787394589564974
N65-2FIC/PBDB-TF,0.9705357368746261,0.36501351906070045,1.3308801528297973
N65-2FIC/PDCBT-Cl,0.8862868778772359,0.531111813405901,1.1647818584845968
N65-2FIC/P3HT,1.1559674729672356,0.5022405338678508,1.193653138022647
N65-2FIC/PBDB-T,0.6990716893473663,0.5406085867883501,1.1552850851021477
N65-2FIC/PBDB-T-2Cl,0.9077325931500506,0.2977469752171009,1.3981466966733969
PCBM/PTB7-Th,0.8490380807874507,0.9764805525192495,0.8990277791609724
PCBM/PBDB-TF,1.150247416670151,0.7243398586459495,1.1511684730342724
PCBM/PDCBT-Cl,1.0659985576727609,0.89043815299115,0.9850701786890719
PCBM/P3HT,1.3356791527627605,0.8615668734530999,1.013941458227122
PCBM/PBDB-T,0.8787833691428912,0.8999349263735992,0.9755734053066227
PCBM/PBDB-T-2Cl,1.0874442729455756,0.65707331480235,1.218435016877872
IDIC/PTB7-Th,0.5408634124601726,0.9075813255726501,1.2072024474882506
IDIC/PBDB-TF,0.8420727483428729,0.6554406316993502,1.4593431413615505
IDIC/PDCBT-Cl,0.7578238893454827,0.8215389260445507,1.29324484701635
IDIC/P3HT,1.0275044844354824,0.7926676465065006,1.3221161265544001
IDIC/PBDB-T,0.5706087008156131,0.8310356994269998,1.2837480736339009
IDIC/PBDB-T-2Cl,0.7792696046182974,0.5881740878557506,1.52660968520515
TPIC/PTB7-Th,0.4432463996852549,0.4681174570151496,1.3048194602631682
TPIC/PBDB-TF,0.7444557355679553,0.21597676314184966,1.5569601541364682
TPIC/PDCBT-Cl,0.6602068765705651,0.3820750574870502,1.3908618597912676
TPIC/P3HT,0.9298874716605647,0.35320377794900004,1.4197331393293178
TPIC/PBDB-T,0.47299168804069547,0.3915718308694993,1.3813650864088185
TPIC/PBDB-T-2Cl,0.6816525918433798,0.14871021929825012,1.6242266979800677
F-H/PTB7-Th,0.5197275856883499,0.71606759759075,1.2283382742600732
F-H/PBDB-TF,0.8209369215710502,0.46392690371745005,1.4804789681333732
F-H/PDCBT-Cl,0.73668806257366,0.6300251980626506,1.3143806737881727
F-H/P3HT,1.0063686576636597,0.6011539185246004,1.3432519533262228
F-H/PBDB-T,0.5494728740437904,0.6395219714450997,1.3048839004057236
F-H/PBDB-T-2Cl,0.7581337778464747,0.3966603598738505,1.5477455119769727
IT-4F/PTB7-Th,0.6655817386203857,0.76483039960035,1.0824841213280374
IT-4F/PBDB-TF,0.9667910745030861,0.5126897057270501,1.3346248152013374
IT-4F/PDCBT-Cl,0.8825422155056959,0.6787880000722506,1.1685265208561368
IT-4F/P3HT,1.1522228105956955,0.6499167205342005,1.197397800394187
IT-4F/PBDB-T,0.6953270269758263,0.6882847734546997,1.1590297474736877
IT-4F/PBDB-T-2Cl,0.9039879307785106,0.44542316188345055,1.401891359044937
Y2/PTB7-Th,0.5222771460301612,0.5538061085376,1.225788713918262
Y2/PBDB-TF,0.8234864819128616,0.3016654146643001,1.477929407791562
Y2/PDCBT-Cl,0.7392376229154713,0.4677637090095006,1.3118311134463614
Y2/P3HT,1.008918218005471,0.43889242947145046,1.3407023929844115
Y2/PBDB-T,0.5520224343856017,0.47726048239194974,1.3023343400639122
Y2/PBDB-T-2Cl,0.760683338188286,0.23439887082070054,1.5451959516351614
SeTIC4Cl/PTB7-Th,0.6568266195758419,0.7064075558980001,1.0912392403725812
SeTIC4Cl/PBDB-TF,0.9580359554585423,0.4542668620247001,1.3433799342458812
SeTIC4Cl/PDCBT-Cl,0.873787096461152,0.6203651563699006,1.1772816399006807
SeTIC4Cl/P3HT,1.1434676915511517,0.5914938768318505,1.2061529194387308
SeTIC4Cl/PBDB-T,0.6865719079312824,0.6298619297523498,1.1677848665182315
SeTIC4Cl/PBDB-T-2Cl,0.8952328117339667,0.3870003181811006,1.4106464780894807
TPIC-4F/PTB7-Th,0.5482156367690387,0.6644748115359498,1.1998502231793844
TPIC-4F/PBDB-TF,0.8494249726517391,0.4123341176626498,1.4519909170526843
TPIC-4F/PDCBT-Cl,0.7651761136543489,0.5784324120078503,1.2858926227074838
TPIC-4F/P3HT,1.0348567087443485,0.5495611324698002,1.314763902245534
TPIC-4F/PBDB-T,0.5779609251244793,0.5879291853902995,1.2763958493250347
TPIC-4F/PBDB-T-2Cl,0.7866218289271636,0.3450675738190503,1.5192574608962839
