,sTDDFTLUMO,sTDDFTHOMO,sTDDFTdeltaLUMO,sTDDFTdeltaHOMO,sTDDFToptbg,sTDDFToscs,sTDDFTfundbg,sTDDFTsinglepointenergy,sTDDFTdipolemoment,sTDDFTsummedoscs,sTDDFTabsFOM,sTDDFTScharberVoc,sTDDFTScharberJscDon,sTDDFTScharberJscAcc,sTDDFTScharberJscTot,sTDDFTScharberPCETot,sTDDFTScharberPCEAcc,sTDDFTScharberPCEDon,donsTDDFTLUMO,donsTDDFTHOMO,donsTDDFTdeltaLUMO,donsTDDFTdeltaHOMO,donsTDDFToptbg,donsTDDFToscs,donsTDDFTfundbg,donsTDDFTsinglepointenergy,donsTDDFTdipolemoment,donsTDDFTsummedoscs,donsTDDFTabsFOM,sTDDFTDHomoALumoOffset,sTDDFTaccElectrophilicity,sTDDFTAccChemHard,sTDDFTAccElectrodonating,sTDDFTAccElectroaccepting,sTDDFTDonChemHard,sTDDFTDonElectrodonating,sTDDFTDonElectroaccepting,sTDDFTdonElectrophilicity,sTDDFTHOMOoffset,sTDDFTLUMOoffset,Planarity,PiSystemSize,sTDDFTdonlowestengtranseV,sTDDFTdonlowestengtranswavenumber,sTDDFTdonfirstengtranseV,sTDDFTdonfirstengtranswavenumber,sTDDFTdonfirstoscs,sTDDFTacclowestengtranseV,sTDDFTacclowestengtranswavenumber,sTDDFTaccfirstengtranseV,sTDDFTaccfirstengtranswavenumber,sTDDFTaccfirstoscs,sTDDFTacchighestoscsunderten,sTDDFTdonhighestoscsunderten,ScharberFF,ExperimentalFF,ExperimentalVoc,ExperimentalJsc,ExperimentalPCE
777,-2.66,-6.33,0.16999999999999993,0.79,1.9242337829795677,2.655436383,3.67,-5743.121819220976,8.45023,6.189893449,16.12927125723546,2.99,7.277138842750522,10.6694062711003,17.94654511385082,34.879110428769074,20.735991087883434,14.143119340885642,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.6916976910000003,3.9,-11533.103933002294,13.02707,8.566758652999999,24.18064733284576,3.29,5.505456403269756,3.67,7.9823314032697565,3.4873314032697547,3.9,6.3463141025641026,2.346314102564102,4.102564102564102,0.3799999999999999,0.6100000000000003,1.8568360770558443,59,2.16847219,17490.5,2.16847219,17490.5,2.6916976910000003,1.924181998,15520.1,1.924181998,15520.1,2.655436383,2.655436383,2.6916976910000003,0.65,62.0,0.78,22.3,10.8
808,-2.37,-6.34,0.25,0.7599999999999998,2.190314421741718,2.315766093,3.97,-5245.05079784103,10.19406,5.2317938050000015,21.0375133472832,2.88,2.7032955920274753,7.055129848476706,9.75842544050418,18.267772424623825,13.207203076348396,5.0605693482754335,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.7853530230000003,12.016106901188259,3.18,4.777336272040304,3.97,7.2029612720403025,2.8479612720403016,4.58,4.2366866812227055,0.9766866812227076,2.320436681222707,0.79,1.4,2.56823474574929,58,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.190255476,17666.2,2.190255476,17666.2,2.315766093,2.315766093,2.364060892,0.65,65.0,0.9,9.64,5.64
825,-2.58,-6.51,0.2200000000000002,0.9500000000000002,2.0906070224161866,2.257665687,3.93,-10670.183003127193,7.266739999999999,6.824370468,21.032018271752356,2.97,6.967194681231388,8.273186886054493,15.240381567285882,29.42155661564539,15.971387283528196,13.450169332117193,-1.83,-5.85,0.16000000000000014,0.29000000000000004,2.1962656219004164,0.241128707,4.02,-15122.809191764587,2.34005,12.751957815,44.747319950918076,3.27,5.256240458015268,3.93,7.774365458015268,3.2293654580152675,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.6600000000000001,0.75,1.2426860079418665,65,2.625226908,21174.6,2.1962065159999997,17714.2,0.241128707,2.09055076,16862.0,2.09055076,16862.0,2.257665687,2.257665687,2.659886367,0.65,71.0,0.86,24.71,15.22
857,-2.72,-6.56,0.31000000000000005,0.7600000000000007,1.9827167228724456,1.555504182,3.84,-4729.428678882609,7.62908,6.428620897999999,25.33075144268993,3.02,5.9897904869356955,9.76453591388744,15.754326400823135,30.925742724815816,19.167783998961045,11.757958725854769,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.32,5.606666666666667,3.84,8.166666666666666,3.5266666666666664,4.05,6.240927469135803,2.2259274691358018,3.9803024691358018,0.5199999999999996,0.7300000000000002,0.8767608610955374,60,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,1.982663364,15991.8,1.982663364,15991.8,1.555504182,1.555504182,2.257052621,0.65,67.14,0.89,22.18,13.31
879,-2.81,-6.87,0.4900000000000002,0.9399999999999996,2.050250446340012,1.26000992,4.0600000000000005,-3762.055527632387,7.27212,4.858483565,19.076953358488733,2.93,5.9897904869356955,8.779289146406706,14.769079633342402,28.127712161700607,16.720156179331575,11.407555982369034,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.23,5.7698522167487685,4.0600000000000005,8.443602216748765,3.6036022167487687,4.05,6.240927469135803,2.2259274691358018,3.9803024691358018,0.8300000000000001,0.8200000000000001,2.20332331446034,48,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.05019527,16536.5,2.05019527,16536.5,1.26000992,1.26000992,2.257052621,0.65,61.0,0.736,17.49,7.81
909,-2.62,-6.5,0.3600000000000003,1.2199999999999998,1.8173849434635985,0.209595436,3.88,-6985.753903379587,6.59512,4.510285575999999,12.935826440068267,3.03,7.277138842750522,12.510575337479274,19.7877141802298,38.971903077962594,24.639578127165432,14.332324950797155,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.6916976910000003,3.9,-11533.103933002294,13.02707,8.566758652999999,24.18064733284576,3.33,5.35917525773196,3.88,7.88167525773196,3.3216752577319593,3.9,6.3463141025641026,2.346314102564102,4.102564102564102,0.5499999999999998,0.5700000000000003,1.6904670029802524,52,2.16847219,17490.5,2.16847219,17490.5,2.6916976910000003,2.712608012,21879.4,1.817336034,14658.3,0.209595436,0.691985507,2.6916976910000003,0.65,66.0,0.72,19.2,9.16
931,-2.72,-6.24,0.2200000000000002,0.7400000000000002,1.7827439992065066,2.7207712230000003,3.52,-5818.256230177348,6.4687199999999985,6.057882652000001,16.202991974770175,2.93,7.277138842750522,13.092431165735226,20.369570008485745,38.79384608116111,24.934535155142736,13.859310926018368,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.6916976910000003,3.9,-11533.103933002294,13.02707,8.566758652999999,24.18064733284576,3.23,5.701818181818182,3.52,8.16181818181818,3.6818181818181817,3.9,6.3463141025641026,2.346314102564102,4.102564102564102,0.29000000000000004,0.6700000000000004,1.977094429997912,60,2.16847219,17490.5,2.16847219,17490.5,2.6916976910000003,1.7826960219999999,14378.9,1.7826960219999999,14378.9,2.7207712230000003,2.7207712230000003,2.6916976910000003,0.65,67.0,0.7,23.0,10.8
953,-2.43,-6.54,0.9600000000000002,0.7299999999999995,2.17634149970244,1.400462856,4.1099999999999985,-4306.126002174873,6.00477,3.2126696690000003,15.28558924555833,3.22,7.277138842750522,7.18940971768899,14.466548560439513,30.27848613699991,15.047434539123064,15.231051597876847,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.6916976910000003,3.9,-11533.103933002294,13.02707,8.566758652999999,24.18064733284576,3.52,4.894215328467155,4.1099999999999985,7.393590328467155,2.9085903284671546,3.9,6.3463141025641026,2.346314102564102,4.102564102564102,0.5899999999999999,0.3800000000000003,0.4413873443432971,35,2.16847219,17490.5,2.16847219,17490.5,2.6916976910000003,2.17628293,17553.5,2.17628293,17553.5,1.400462856,1.400462856,2.6916976910000003,0.65,57.0,1.06,13.52,8.19
962,-2.43,-6.54,0.9600000000000002,0.7299999999999995,2.17634149970244,1.400462856,4.1099999999999985,-4306.126002174873,6.00477,3.2126696690000003,15.28558924555833,2.82,2.7032955920274753,7.18940971768899,9.892705309716463,18.13332883271028,13.178188012523924,4.9551408201863625,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.7853530230000003,12.016106901188259,3.12,4.894215328467155,4.1099999999999985,7.393590328467155,2.9085903284671546,4.58,4.2366866812227055,0.9766866812227076,2.320436681222707,0.9900000000000002,1.4600000000000002,0.4413873443432971,35,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.17628293,17553.5,2.17628293,17553.5,1.400462856,1.400462856,2.364060892,0.65,67.0,0.81,9.42,5.09
989,-2.75,-6.85,0.23,0.6000000000000005,2.1526358857369567,1.49371436,4.1,-4061.1043294072133,10.16265,5.541336072999999,21.36321171115056,2.99,5.9897904869356955,7.502501061308191,13.492291548243886,26.222268624012,14.581110812652474,11.641157811359525,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.29,5.619512195121953,4.1,8.275762195121949,3.4757621951219515,4.05,6.240927469135803,2.2259274691358018,3.9803024691358018,0.8099999999999996,0.76,1.5240269143617209,56,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.152577954,17362.3,2.152577954,17362.3,1.49371436,1.49371436,2.257052621,0.65,77.0,0.878,22.26,15.05
1011,-2.81,-6.72,0.6400000000000001,0.4000000000000004,1.801577068042055,0.7442531240000001,3.91,-6648.225667908012,6.78408,4.9655845240000005,17.92071001288204,2.93,5.9897904869356955,12.777964249445029,18.767754736380727,35.74318889543709,24.335632913068064,11.407555982369034,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.23,5.806962915601022,3.91,8.433837915601021,3.6688379156010233,4.05,6.240927469135803,2.2259274691358018,3.9803024691358018,0.6799999999999997,0.8200000000000001,1.580531377639898,59,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.0737886640000003,16726.8,1.8015285840000002,14530.8,0.000214897,0.7442531240000001,2.257052621,0.65,72.65,0.88,24.43,14.9
1017,-2.54,-6.56,0.26000000000000023,0.8100000000000005,2.11663112477683,1.678463639,4.02,-6242.731750762048,0.18822,5.519844944999999,16.528370129836375,3.13,5.048874370412562,7.917127318320261,12.966001688732822,26.379330435726928,16.107395529122574,10.271934906604356,-1.77,-5.97,0.1100000000000001,0.11000000000000032,2.382513390200357,0.842805392,4.199999999999998,-17967.99590191805,2.24224,13.443344381000006,40.16131844440885,3.43,5.149875621890547,4.02,7.676125621890547,3.1261256218905475,4.199999999999998,5.763428571428572,1.893428571428572,3.565928571428572,0.5899999999999999,0.77,2.0758140064776565,54,2.541490816,20499.2,2.382449272,19216.4,0.842805392,2.116574162,17071.9,2.116574162,17071.9,1.678463639,1.678463639,3.447543414,0.65,67.0,0.88,16.24,9.6
1021,-2.54,-6.56,0.26000000000000023,0.8100000000000005,2.11663112477683,1.678463639,4.02,-6242.731750762048,0.18822,5.519844944999999,16.528370129836375,3.3,5.048874370412562,7.917127318320261,12.966001688732822,27.812073622331905,16.982238097796962,10.829835524534943,-1.92,-6.14,0.25,0.2600000000000007,2.381881075183496,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.8351369827283275,3.6,5.149875621890547,4.02,7.676125621890547,3.1261256218905475,4.22,6.127304502369666,2.0973045023696684,3.848554502369668,0.4199999999999999,0.6200000000000001,2.0758140064776565,54,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.116574162,17071.9,2.116574162,17071.9,1.678463639,1.678463639,4.076802804,0.65,70.0,0.94,18.3,12.11
1025,-2.54,-6.56,0.26000000000000023,0.8100000000000005,2.11663112477683,1.678463639,4.02,-6242.731750762048,0.18822,5.519844944999999,16.528370129836375,2.890000000000001,11.470004624998436,7.917127318320261,19.3871319433187,36.418727355524176,14.872323667464617,21.54640368805957,-2.12,-5.73,0.13000000000000012,0.21,1.8744296766514577,1.631072887,3.61,-9935.390340808997,2.16526,8.256423152,42.729011551267,3.1900000000000004,5.149875621890547,4.02,7.676125621890547,3.1261256218905475,3.61,6.455611149584488,2.5306111495844874,4.267486149584489,0.8299999999999992,0.4199999999999999,2.0758140064776565,54,2.05503049,16575.5,1.874379232,15118.4,1.631072887,2.116574162,17071.9,2.116574162,17071.9,1.678463639,1.678463639,1.759389755,0.65,57.1,0.858,13.47,6.6
1027,-2.54,-6.56,0.26000000000000023,0.8100000000000005,2.11663112477683,1.678463639,4.02,-6242.731750762048,0.18822,5.519844944999999,16.528370129836375,3.08,5.007148525382501,7.917127318320261,12.924275843702764,25.87440023909293,15.850088891277164,10.024311347815768,-1.79,-5.92,0.13000000000000012,0.1200000000000001,2.385712160285657,3.017880585,4.13,-10194.129684084059,10.48223,9.988432533,33.60423097633433,3.38,5.149875621890547,4.02,7.676125621890547,3.1261256218905475,4.13,5.783936138014527,1.928936138014528,3.598311138014528,0.6399999999999997,0.75,2.0758140064776565,54,2.385647956,19242.2,2.385647956,19242.2,3.017880585,2.116574162,17071.9,2.116574162,17071.9,1.678463639,1.678463639,3.017880585,0.65,67.0,0.92,17.1,10.88
1055,-2.85,-6.54,0.10000000000000007,0.9400000000000004,1.7606749652846656,1.027212066,3.69,-4707.0560049627065,4.78244,5.512151072000001,17.520929666714462,2.89,5.9897904869356955,13.520053645615716,19.509844132551404,36.64924220299782,25.397420773289124,11.251821429708702,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.19,5.973719512195122,3.69,8.551844512195123,3.856844512195122,4.05,6.240927469135803,2.2259274691358018,3.9803024691358018,0.5,0.8600000000000001,1.0738563510072168,59,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,1.947143094,15705.3,1.7606275819999997,14200.9,0.003031339,1.027212066,2.257052621,0.65,74.33,0.833,26.74,16.54
1077,-2.64,-6.25,0.10000000000000007,0.91,1.7486113866296369,1.055547864,3.61,-8978.000122654035,6.0987,5.1675638610000005,19.704240652988414,3.1,5.9897904869356955,13.763266900458396,19.75305738739409,39.802410635599095,27.73298280442367,12.069427831175425,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.4,5.473137119113575,3.61,7.921262119113574,3.4762621191135734,4.05,6.240927469135803,2.2259274691358018,3.9803024691358018,0.21,0.6500000000000001,1.52349295845973,59,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,1.996276368,16101.6,1.7485643279999998,14103.6,0.001530026,1.055547864,2.257052621,0.65,75.61,0.8220000000000001,27.48,17.08
1099,-3.0,-6.42,0.52,0.6299999999999999,1.4557503471533426,0.709489741,3.42,-6148.266383061433,11.9029,5.98971797,23.8465024375852,2.74,5.9897904869356955,19.9183934998868,25.908183986822486,46.142475680530865,35.4746588232984,10.667816857232474,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.04,6.4865789473684226,3.42,9.05532894736842,4.345328947368421,4.05,6.240927469135803,2.2259274691358018,3.9803024691358018,0.3799999999999999,1.01,1.4329549724676558,59,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,1.4557111699999998,11741.5,1.4557111699999998,11741.5,0.709489741,0.709489741,2.257052621,0.65,68.49,0.87,23.79,14.13
1121,-2.7,-6.84,0.26000000000000023,0.6900000000000004,2.2430569331481847,2.459474399,4.14,-3910.7983924129,3.6889,5.7998630260000015,17.537213413416833,3.04,5.9897904869356955,6.433107539387453,12.422898026323145,24.547646500014533,12.711820497829606,11.835826002184934,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.34,5.495869565217391,4.14,8.13961956521739,3.3696195652173917,4.05,6.240927469135803,2.2259274691358018,3.9803024691358018,0.7999999999999998,0.7100000000000002,1.0562954895675865,54,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.242996568,18091.6,2.242996568,18091.6,2.459474399,2.459474399,2.257052621,0.65,74.1,0.941,18.54,12.93
1143,-2.72,-6.92,0.07000000000000027,0.4699999999999998,2.411327117635389,1.355879969,4.199999999999998,-6304.147500195636,2.0298700000000003,4.909842363,13.79476015746292,3.02,5.9897904869356955,4.812673989073017,10.802464476008714,21.2052377664051,9.447279040550333,11.757958725854769,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.32,5.5315238095238115,4.199999999999998,8.204023809523811,3.3840238095238098,4.05,6.240927469135803,2.2259274691358018,3.9803024691358018,0.8799999999999999,0.7300000000000002,1.3590306267460008,56,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.411262224,19448.8,2.411262224,19448.8,1.355879969,1.355879969,2.257052621,0.65,75.4,0.8109999999999999,22.52,13.79
1160,-2.52,-6.24,0.26000000000000023,0.6600000000000001,1.9431784368180915,2.518248269,3.72,-5513.82532779299,1.514,4.293874345,15.569520378699286,2.73,2.7032955920274753,10.3777370758965,13.081032667923974,23.21229246923109,18.41529444117834,4.796998028052754,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.7853530230000003,12.016106901188259,3.03,5.1570967741935485,3.72,7.579596774193545,3.1995967741935485,4.58,4.2366866812227055,0.9766866812227076,2.320436681222707,0.6900000000000004,1.55,0.8996670646455664,48,2.686187874,21666.3,2.686187874,21666.3,2.364060892,1.943126142,15672.9,1.943126142,15672.9,2.518248269,2.518248269,2.364060892,0.65,60.0,0.72,13.9,6.3
1169,-2.53,-6.52,0.2799999999999998,0.8800000000000008,2.0980708192818884,1.786497765,3.99,-4959.758023426406,0.42617,5.464171237,16.280964466115044,3.0800000000000005,4.771945250541704,8.183080769781785,12.955026020323489,25.93596209268763,16.38252770110314,9.553434391584492,-1.76,-5.91,0.3200000000000001,0.21999999999999967,2.415988891093037,3.435330346,4.15,-15406.502742895591,4.04634,10.76941207,26.194578388471605,3.3800000000000003,5.13173558897243,3.99,7.643610588972431,3.1186105889724316,4.15,5.720784638554218,1.8857846385542167,3.5439096385542164,0.6099999999999994,0.7699999999999998,2.00978866736744,54,2.415923872,19486.4,2.415923872,19486.4,3.435330346,2.0980143559999997,16922.2,2.0980143559999997,16922.2,1.786497765,1.786497765,3.435330346,0.65,69.77,0.94,17.32,11.41
1173,-2.53,-6.52,0.2799999999999998,0.8800000000000008,2.0980708192818884,1.786497765,3.99,-4959.758023426406,0.42617,5.464171237,16.280964466115044,3.120000000000001,7.277138842750522,8.183080769781785,15.460219612532306,31.353325374215533,16.595287801117465,14.758037573098061,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.6916976910000003,3.9,-11533.103933002294,13.02707,8.566758652999999,24.18064733284576,3.4200000000000004,5.13173558897243,3.99,7.643610588972431,3.1186105889724316,3.9,6.3463141025641026,2.346314102564102,4.102564102564102,0.5699999999999994,0.48,2.00978866736744,54,2.16847219,17490.5,2.16847219,17490.5,2.6916976910000003,2.0980143559999997,16922.2,2.0980143559999997,16922.2,1.786497765,1.786497765,2.6916976910000003,0.65,66.0,0.825,14.4,7.8
1174,-2.53,-6.52,0.2799999999999998,0.8800000000000008,2.0980708192818884,1.786497765,3.99,-4959.758023426406,0.42617,5.464171237,16.280964466115044,3.1,4.731442027845098,8.183080769781785,12.914522797626883,26.02276343721817,16.4889077511103,9.533855686107874,-1.79,-5.93,0.17999999999999994,0.16000000000000014,2.41969599285856,5.075779484,4.14,-9410.312718462876,11.64466,8.78473932,21.157306354257802,3.4,5.13173558897243,3.99,7.643610588972431,3.1186105889724316,4.14,5.7876871980676325,1.927687198067633,3.5989371980676337,0.5899999999999999,0.7399999999999998,2.00978866736744,54,2.419630874,19516.3,2.419630874,19516.3,5.075779484,2.0980143559999997,16922.2,2.0980143559999997,16922.2,1.786497765,1.786497765,5.075779484,0.65,60.1,0.89,12.18,6.48
1175,-2.53,-6.52,0.2799999999999998,0.8800000000000008,2.0980708192818884,1.786497765,3.99,-4959.758023426406,0.42617,5.464171237,16.280964466115044,3.31,5.048874370412562,8.183080769781785,13.231955140194344,28.468551484128128,17.605898276185513,10.862653207942627,-1.92,-6.14,0.25,0.2600000000000007,2.381881075183496,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.8351369827283275,3.61,5.13173558897243,3.99,7.643610588972431,3.1186105889724316,4.22,6.127304502369666,2.0973045023696684,3.848554502369668,0.3799999999999999,0.6099999999999999,2.00978866736744,54,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.0980143559999997,16922.2,2.0980143559999997,16922.2,1.786497765,1.786497765,4.076802804,0.65,65.9,1.02,10.8,7.25
1177,-2.53,-6.52,0.2799999999999998,0.8800000000000008,2.0980708192818884,1.786497765,3.99,-4959.758023426406,0.42617,5.464171237,16.280964466115044,3.02,6.967194681231388,8.183080769781785,15.150275451013172,29.73999071033886,16.063387551081647,13.676603159257214,-1.83,-5.85,0.16000000000000014,0.29000000000000004,2.1962656219004164,0.241128707,4.02,-15122.809191764587,2.34005,12.751957815,44.747319950918076,3.32,5.13173558897243,3.99,7.643610588972431,3.1186105889724316,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.6699999999999999,0.6999999999999997,2.00978866736744,54,2.625226908,21174.6,2.1962065159999997,17714.2,0.241128707,2.0980143559999997,16922.2,2.0980143559999997,16922.2,1.786497765,1.786497765,2.659886367,0.65,74.2,0.899,16.81,11.21
1180,-2.53,-6.52,0.2799999999999998,0.8800000000000008,2.0980708192818884,1.786497765,3.99,-4959.758023426406,0.42617,5.464171237,16.280964466115044,3.2400000000000007,6.743289481812316,8.183080769781785,14.9263702515941,31.434935749857182,17.233568101160444,14.201367648696742,-2.03,-6.07,0.1499999999999999,0.10999999999999943,2.2146523507240627,1.553512982,4.040000000000001,-15717.644859435271,0.69531,12.78416149,46.086059068286716,3.5400000000000005,5.13173558897243,3.99,7.643610588972431,3.1186105889724316,4.040000000000001,6.337524752475248,2.287524752475247,4.060024752475247,0.4499999999999993,0.5,2.00978866736744,54,2.5872270379999995,20868.1,2.21459275,17862.5,0.065804631,2.0980143559999997,16922.2,2.0980143559999997,16922.2,1.786497765,1.786497765,2.221059013,0.65,66.0,0.95,18.5,11.71
1181,-2.53,-6.52,0.2799999999999998,0.8800000000000008,2.0980708192818884,1.786497765,3.99,-4959.758023426406,0.42617,5.464171237,16.280964466115044,3.0900000000000003,5.007148525382501,8.183080769781785,13.190229295164285,26.492575539337476,16.43571772610672,10.056857813230755,-1.79,-5.92,0.13000000000000012,0.1200000000000001,2.385712160285657,3.017880585,4.13,-10194.129684084059,10.48223,9.988432533,33.60423097633433,3.39,5.13173558897243,3.99,7.643610588972431,3.1186105889724316,4.13,5.783936138014527,1.928936138014528,3.598311138014528,0.5999999999999996,0.7399999999999998,2.00978866736744,54,2.385647956,19242.2,2.385647956,19242.2,3.017880585,2.0980143559999997,16922.2,2.0980143559999997,16922.2,1.786497765,1.786497765,3.017880585,0.65,70.0,0.92,15.5,10.13
