,AccHOMO,AccCalcLUMO,AccFundBg,AccOptBg,AccEnergyTransitioneV,AccTriplet,AccDeltaHOMO,AccDeltaLUMO,DeltaDipMom,GSDipMom,AccEnergyTransitionWavenumber,AccOscStr,AccSumOscStr,AccElectroIndex,DonHOMO,DonCalcLUMO,DonFundBg,DonEnergyTransitioneV,DonDeltaHOMO,DonDeltaLUMO,DonEnergyTransitionWavenumber,DonOscStr,DonSumOscStr,AbsFOM,LUMOOffset,HOMOOffset,DHomoALumoOffset,DonNucleoIndex,AccNucleoIndex,DonElectroIndex,AccChemHard,AccElectrodonating,AccElectroaccepting,DonChemHard,DonElectrodonating,DonElectroaccepting,acc_first_oscs,acc_highest_oscs_under_ten,acc_lowest_transition_eV,acc_lowest_transition_wavenumber,don_first_oscs,don_highest_oscs_under_ten,don_lowest_transition_eV,don_lowest_transition_wavenumber,PiSystemSize,Planarity,Polarizability,sTDDFTLUMO,sTDDFTHOMO,sTDDFTdeltaLUMO,sTDDFTdeltaHOMO,sTDDFToptbg,sTDDFToscs,sTDDFTfundbg,sTDDFTsinglepointenergy,sTDDFTdipolemoment,sTDDFTsummedoscs,sTDDFTabsFOM,sTDDFTScharberVoc,sTDDFTScharberJscDon,sTDDFTScharberJscAcc,sTDDFTScharberJscTot,sTDDFTScharberPCETot,sTDDFTScharberPCEAcc,sTDDFTScharberPCEDon,donsTDDFTLUMO,donsTDDFTHOMO,donsTDDFTdeltaLUMO,donsTDDFTdeltaHOMO,donsTDDFToptbg,donsTDDFToscs,donsTDDFTfundbg,donsTDDFTsinglepointenergy,donsTDDFTdipolemoment,donsTDDFTsummedoscs,donsTDDFTabsFOM,sTDDFTDHomoALumoOffset,sTDDFTaccElectrophilicity,sTDDFTdonElectrophilicity,sTDDFTDonNucleoIndex,sTDDFTAccNucleoIndex,sTDDFTAccChemHard,sTDDFTAccElectrodonating,sTDDFTAccElectroaccepting,sTDDFTDonChemHard,sTDDFTDonElectrodonating,sTDDFTDonElectroaccepting,sTDDFTdonlowestengtranseV,sTDDFTdonlowestengtranswavenumber,sTDDFTdonfirstengtranseV,sTDDFTdonfirstengtranswavenumber,sTDDFTdonfirstoscs,sTDDFTacclowestengtranseV,sTDDFTacclowestengtranswavenumber,sTDDFTaccfirstengtranseV,sTDDFTaccfirstengtranswavenumber,sTDDFTaccfirstoscs,sTDDFTacchighestoscsunderten,sTDDFTdonhighestoscsunderten,sTDDFTHOMOoffset,sTDDFTLUMOoffset,ScharberJsclowestoptbg,ScharberVoc,ImamuraVoc,ScharberJscDon,ScharberJscAcc,ScharberTotalJsc,ImamuraJscDon,ImamuraJscAcc,ImamuraTotalJsc,ScharberFF,ImamuraFF,ScharberPCEtotal,ScharberPCEacc,ScharberPCEdon,ScharberPCElowestoptbg,ImamuraPCEtotal,ImamuraPCEacc,ImamuraPCEdon,AlharbiVocDon,AlharbiVocAcc,AlharbiFFDon,AlharbiFFAcc,AlharbiPCEAcc,AlharbiPCEDon,ExperimentalFF,ExperimentalVoc,ExperimentalJsc,ExperimentalPCE
188,-5.89869357144365,-3.7972256087378384,2.101467962705812,2.101467962705812,2.101467962705812,1.404,0.7253194685077498,0.4154634269434005,0.4474361978284292,3.982098193522954,16949.6,3.072321518,5.479366416999999,11.183949793310749,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,35.65387358709983,0.914751780280981,0.6554406316993502,1.4460273310064615,0.1430180707762103,0.0894138491750125,6.992123404914088,2.101467962705812,13.739271336025231,8.891311745934487,2.3607791112874428,9.171103791419842,5.108240407319263,3.072321518,3.072321518,2.101482477879989,16949.6,1.009233201,1.009233201,2.3607954175650554,19041.1,48,0.9205276209576624,575.83104,-2.71,-6.93,0.4599999999999999,0.8900000000000006,2.3076894465383853,2.577273585,4.22,-3088.402625981641,3.56448,5.100503454,13.988175981839614,3.03,5.989790486935695,5.7760363966168455,11.76582688355254,23.17279604715673,11.375903683136878,11.796892364019852,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.33,5.505308056872039,3.980302469135802,0.2512371880665437,0.1816428780496203,4.22,8.179058056872039,3.3590580568720374,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.307627342,18612.9,2.307627342,18612.9,2.577273585,2.577273585,2.257052621,0.8899999999999997,0.72,8.138091865385189,1.1460273310064617,1.1460273310064617,5.261600286563966,8.138091865385189,13.399692151949154,6.880554220880302,10.642120131640482,17.522674352520784,65.0,70.0,9.981668731584238,6.062209204982309,3.919459526601928,6.062209204982309,14.057024604220338,8.537312371499851,5.519712232720487,1.669796141136633,1.436253999915816,84.42096775051294,82.33522773204918,9.623643582125672,7.417057261967582,69.0,0.97,17.8,11.9
190,-5.89869357144365,-3.7972256087378384,2.101467962705812,2.101467962705812,2.101467962705812,1.404,0.7253194685077498,0.4154634269434005,0.4474361978284292,3.982098193522954,16949.6,3.072321518,5.479366416999999,11.183949793310749,-5.0771546453991,-2.867883171485194,2.2092714739139057,2.2092714739139057,0.4392189660920502,0.3736395281215499,17819.1,2.681571524,4.255508377999999,33.075570277713204,0.9293424372526444,0.8215389260445507,1.2799290366612612,0.1399964873376301,0.0894138491750125,7.1430363648217545,2.101467962705812,13.739271336025231,8.891311745934487,2.2092714739139057,9.26737528616245,5.2948563777203015,3.072321518,3.072321518,2.101482477879989,16949.6,2.681571524,2.681571524,2.209286733704118,17819.1,48,0.9205276209576624,575.83104,-2.71,-6.93,0.4599999999999999,0.8900000000000006,2.3076894465383853,2.577273585,4.22,-3088.402625981641,3.56448,5.100503454,13.988175981839614,3.13,5.048874370412561,5.7760363966168455,10.824910767029406,22.02328095552133,11.751346048916972,10.271934906604356,-1.92,-6.14,0.25,0.2600000000000007,2.381881075183496,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728329,3.43,5.505308056872039,3.848554502369668,0.2598378168697547,0.1816428780496203,4.22,8.179058056872039,3.3590580568720374,4.22,6.127304502369666,2.097304502369668,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.307627342,18612.9,2.307627342,18612.9,2.577273585,2.577273585,4.076802804,0.79,0.79,8.138091865385189,0.9799290366612612,0.9799290366612612,6.832665397776074,8.138091865385189,14.970757263161262,8.935023981698361,10.642120131647058,19.57714411334542,65.0,70.0,9.535681832936476,5.18358913924004,4.352092693696437,5.18358913924004,13.42894838009848,7.299965770046821,6.128982610051659,1.533478281264524,1.436253999915816,83.26779945482753,82.33522773204918,9.623643582125672,8.724586853514058,65.8,0.95,15.2,9.44
194,-5.56894600740775,-3.905535969716816,1.6634100376909342,1.6634100376909342,1.6634100376909342,1.128,0.6941080098554,0.2344805049758496,2.0248544570646474,4.752049762652412,13416.4,1.605809404,5.001896458,13.491232874166554,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,42.09678536783758,1.0230621412599588,0.3256930676634502,1.337716970027484,0.1430180707762103,0.0741222102773744,6.992123404914088,1.6634100376909342,15.96381649580338,11.226575507241098,2.3607791112874428,9.171103791419842,5.108240407319263,1.605809404,1.605809404,1.6634215271292,13416.4,1.009233201,1.009233201,2.3607954175650554,19041.1,53,1.0639177575452057,692.965281,-2.75,-6.6,0.2400000000000002,0.8500000000000005,1.937574390001984,1.269538151,3.85,-4552.283930277007,4.08556,5.447335608,18.59720540661436,2.99,5.989790486935695,10.426326558476775,16.41611704541247,31.904723477759138,20.26356566639961,11.641157811359523,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.29,5.676785714285715,3.980302469135802,0.2512371880665437,0.1761560239068889,3.85,8.254910714285714,3.5799107142857145,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,1.937522246,15627.7,1.937522246,15627.7,1.269538151,1.269538151,2.257052621,0.5599999999999996,0.76,15.370679538911482,1.037716970027484,1.037716970027484,5.261600286563966,15.370679538911482,20.632279825475447,6.8805542208910415,20.100119397037226,26.980673617928264,65.0,70.0,13.91680348841352,10.367769748948737,3.549033739464785,10.367769748948737,19.59881201326789,14.600764498518886,4.998047514749007,1.669796141136633,1.0391962104231356,84.42096775051294,77.12946322594676,12.320006342690204,7.417057261967582,70.0,0.82,24.9,14.3
212,-5.56780312923565,-3.8846921393526905,1.6831109898829597,1.6831109898829597,1.6831109898829597,1.216,0.7188703702508992,0.33701300384425,2.129405163118443,12.789699705437078,13575.3,1.388415545,4.402796909,13.271505465141392,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,52.73517149896731,1.0022183108958331,0.32455018949135,1.3585608003916096,0.1430180707762103,0.0753494019669867,6.992123404914088,1.6831109898829597,15.739823719156163,11.013576084861992,2.3607791112874428,9.171103791419842,5.108240407319263,1.388415545,1.388415545,1.6831226153988423,13575.3,1.009233201,1.009233201,2.3607954175650554,19041.1,54,2.6009844842630474,1009.609599,-2.72,-6.57,0.33,0.8899999999999997,2.0275243007339814,1.615687417,3.85,-6690.408544319677,11.41104,5.68817537,23.59152487594321,3.02,5.989790486935695,9.109474350185367,15.099264837121062,29.639856875268645,17.881898149413875,11.757958725854769,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.32,5.604162337662339,3.980302469135802,0.2512371880665437,0.1784387995471825,3.85,8.167287337662337,3.5222873376623376,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.027469736,16353.2,2.027469736,16353.2,1.615687417,1.615687417,2.257052621,0.5300000000000002,0.7300000000000002,14.941766914584989,1.0585608003916096,1.0585608003916096,5.261600286563966,14.941766914584989,20.203367201148957,6.880554220890741,19.53923365753252,26.419787878423257,65.0,70.0,13.901220160784993,10.280899683839172,3.620320476945819,10.280899683839172,19.576866261932185,14.478426773689408,5.09843948824278,1.669796141136633,1.057122660679154,84.42096775051294,77.42976175050639,12.230247978442469,7.417057261967582,72.57,0.893,23.15,15.0
217,-5.75594264547135,-3.856369148149392,1.89957349732196,1.89957349732196,1.89957349732196,1.344,0.6650462506219998,0.2608211257042501,1.0020410862664249,4.668483597918128,15321.2,2.669874214,4.493426326,12.160168867911944,-5.3105194835879,-2.8813883588110696,2.42913112477683,2.42913112477683,0.3627277627165002,0.2762227696425499,19592.4,1.073636459,3.690165444,42.40572688095865,0.9749807893383208,0.4454231618834505,1.4541503354385092,0.1447907554940406,0.0822357000846249,6.906518282799888,1.899573497321959,14.681970159899752,9.875814263089383,2.42913112477683,9.106315938698184,5.010362017498698,2.669874214,2.669874214,1.8995866179788845,15321.2,1.073636459,1.073636459,2.429147903172695,19592.4,54,2.0547376469216445,903.59357,-2.75,-6.79,0.2799999999999998,0.7999999999999998,2.208440785558421,2.613444528,4.04,-5356.332549198553,4.10013,5.943682365000001,16.77993797412577,3.09,5.517483362398773,6.832665397776074,12.350148760174848,24.80527378481118,13.723408451433246,11.081865333377936,-1.96,-6.14,0.1299999999999999,0.1100000000000003,2.331395060503868,0.283931444,4.18,-17879.61802018557,2.20141,12.985482327,50.14623799112652,3.39,5.631905940594058,3.924043062200957,0.2548392013412589,0.1775597835880261,4.04,8.269405940594059,3.499405940594059,4.18,6.2102930622009564,2.160293062200957,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.208381352,17812.4,2.208381352,17812.4,2.613444528,2.613444528,1.818247616,0.6500000000000004,0.79,11.050672816735704,1.1541503354385092,1.1541503354385092,4.646425082474601,11.050672816735704,15.697097899210306,6.076094338619323,14.450879837266651,20.52697417588597,65.0,70.0,11.77592702376005,8.290189529866872,3.4857374938931764,8.290189529866872,16.58384989144549,11.674941468094026,4.908908423351463,1.731173125528477,1.253655268379236,84.88984728119378,80.26993980450344,11.120384099673403,6.828340870477663,77.0,0.86,21.8,14.4
220,-5.75594264547135,-3.856369148149392,1.89957349732196,1.89957349732196,1.89957349732196,1.344,0.6650462506219998,0.2608211257042501,1.0020410862664249,4.668483597918128,15321.2,2.669874214,4.493426326,12.160168867911944,-5.0771546453991,-2.867883171485194,2.2092714739139057,2.2092714739139057,0.4392189660920502,0.3736395281215499,17819.1,2.681571524,4.255508377999999,41.68154539026215,0.9884859766641964,0.6787880000722506,1.2207854972497092,0.1399964873376301,0.0822357000846249,7.1430363648217545,1.899573497321959,14.681970159899752,9.875814263089383,2.2092714739139057,9.26737528616245,5.2948563777203015,2.669874214,2.669874214,1.8995866179788845,15321.2,2.681571524,2.681571524,2.209286733704118,17819.1,54,2.0547376469216445,903.59357,-2.75,-6.79,0.2799999999999998,0.7999999999999998,2.208440785558421,2.613444528,4.04,-5356.332549198553,4.10013,5.943682365000001,16.77993797412577,3.09,5.048874370412561,6.832665397776074,11.881539768188636,23.864072624406877,13.723408451433246,10.140664172973628,-1.92,-6.14,0.25,0.2600000000000007,2.381881075183496,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728329,3.39,5.631905940594058,3.848554502369668,0.2598378168697547,0.1775597835880261,4.04,8.269405940594059,3.499405940594059,4.22,6.127304502369666,2.097304502369668,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.208381352,17812.4,2.208381352,17812.4,2.613444528,2.613444528,4.076802804,0.6500000000000004,0.8300000000000001,11.050672816735704,0.9207854972497092,0.9207854972497092,6.832665397776074,11.050672816735704,17.883338214511777,8.935023981705946,14.45087983726778,23.385903818973723,65.0,70.0,10.70336700571707,6.613944521926189,4.089422483790881,6.613944521926189,15.073380753611312,9.314312403658086,5.75906834995323,1.533478281264524,1.253655268379236,83.26779945482753,80.26993980450344,11.120384099673403,8.724586853514058,60.0,0.89,17.2,9.05
225,-5.5617894131396,-3.695765806712304,1.866023606427296,1.866023606427296,1.866023606427296,1.377,0.6993870185551003,0.2246844063578499,1.2146167834251742,6.062150267117072,15050.6,1.297790299,3.913593607,11.481945934849882,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,72.76508817338,0.6798833760763316,0.4941315411229494,1.3718920653043467,0.1255991217682024,0.0870932510633768,7.961839110989444,1.866023606427296,13.912961215214562,9.284183605288613,2.0517754413806784,10.110960151738894,6.069190000412581,1.297790299,1.297790299,1.8660364953497763,15050.6,1.343741812,1.343741812,2.05178961332069,16548.8,52,2.069286128466413,895.654712,-2.46,-6.62,0.25,0.8300000000000001,2.266824538781988,1.809113013,4.16,-5601.257931788396,5.78739,5.905132235,21.20373795675844,3.09,6.967194681231387,6.210453081006018,13.177647762237406,26.46730553045383,12.473695013200588,13.99361051725324,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.39,4.954711538461538,3.668059701492538,0.2726236979166666,0.2018280967998602,4.16,7.484711538461538,2.9447115384615383,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.266763534,18283.3,2.266763534,18283.3,1.809113013,1.809113013,2.659886367,0.7700000000000005,0.6299999999999999,11.615502098289111,1.0718920653043469,1.0718920653043469,8.779289146406708,11.615502098289111,20.394791244695817,11.480608837493284,15.189502682699551,26.67011152019284,65.0,70.0,14.209659690673204,8.092866946893357,6.116792743779849,8.092866946893357,20.011236643493724,11.397055181053314,8.614181462440406,1.391373523883216,1.2232460184600231,81.86874038221555,79.87815433149106,11.349580771320106,10.000488073657753,71.0,1.01,15.9,11.4
232,-5.5852456270527,-3.7822427506392895,1.8030028764134096,1.8030028764134096,1.8030028764134096,1.299,0.5377513913580998,0.2576373936534004,1.1769791669330276,4.9125862286152495,14542.3,1.557254913,3.4904708020000004,12.16717949457036,-5.0771546453991,-2.867883171485194,2.2092714739139057,2.2092714739139057,0.4392189660920502,0.3736395281215499,17819.1,2.681571524,4.255508377999999,42.0287925775386,0.9143595791540964,0.5080909816536003,1.2949118947598093,0.1399964873376301,0.0821883165647595,7.1430363648217545,1.8030028764134105,14.6217392687692,9.937995079923198,2.2092714739139057,9.26737528616245,5.2948563777203015,1.557254913,1.557254913,1.803015330041663,14542.3,2.681571524,2.681571524,2.209286733704118,17819.1,54,2.075814006477657,889.702764,-2.58,-6.63,0.27,0.79,2.166323646101964,1.665265598,4.05,-6242.754283967138,3.99462,5.66132857,18.24607883391064,3.26,5.048874370412561,7.322658015526723,12.371532385939284,26.21527712580534,15.516712334901124,10.698564790904216,-1.92,-6.14,0.25,0.2600000000000007,2.381881075183496,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728329,3.56,5.236055555555557,3.848554502369668,0.2598378168697547,0.1909834587104372,4.05,7.791680555555555,3.186680555555556,4.22,6.127304502369666,2.097304502369668,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.166265346,17472.7,2.166265346,17472.7,1.665265598,1.665265598,4.076802804,0.4900000000000002,0.6600000000000001,12.737385790144748,0.9949118947598092,0.9949118947598092,6.832665397776074,12.737385790144748,19.57005118792082,8.93502398169265,16.656581417854518,25.59160539954717,65.0,70.0,12.655809860148494,8.237174809993729,4.418635050154767,8.237174809993729,17.82297483260619,11.600281685061066,6.222693147545119,1.533478281264524,1.1660736376238017,83.26779945482753,79.09779880137381,11.74818231958234,8.724586853514058,70.0,0.94,18.3,12.11
237,-5.55947644541035,-3.759647542414912,1.7998289029954373,1.7998289029954375,1.7998289029954375,1.282,0.6975094329866511,0.2284667888798002,0.1035079612813614,0.4658017609694543,14516.7,1.836578196,3.5643894190000003,12.063101075319317,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,64.22964776368882,0.7437651117789401,0.491818573393699,1.3080103296017382,0.1255991217682024,0.0828974236190365,7.961839110989444,1.7998289029954375,14.505371378712844,9.845809384800218,2.0517754413806784,10.110960151738894,6.069190000412581,1.836578196,1.836578196,1.7998413347005502,14516.7,1.343741812,1.343741812,2.05178961332069,16548.8,54,2.0097886673674403,900.942042,-2.56,-6.59,0.2400000000000002,0.8399999999999999,2.134484725252926,1.744138136,4.029999999999999,-4959.775091333931,0.42076,5.415067018999999,16.538055178675847,2.99,6.967194681231387,7.682828798895219,14.650023480126606,28.472320633626055,14.931577770652858,13.5407428629732,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.29,5.193703473945411,3.668059701492538,0.2726236979166666,0.1925408343038011,4.029999999999999,7.73307847394541,3.1580784739454097,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.134427282,17215.9,2.134427282,17215.9,1.744138136,1.744138136,2.659886367,0.7400000000000002,0.73,12.77796424944503,1.0080103296017382,1.0080103296017382,8.779289146406708,12.77796424944503,21.55725339585174,11.480608878260746,16.70964554895879,28.190254427219536,65.0,70.0,14.124457165559456,8.372207970569503,5.752249194989952,8.372207970569503,19.891247359716896,11.790446722133916,8.10080063758298,1.391373523883216,1.1631924421299755,81.86874038221555,79.0568677610933,11.750405225148052,10.000488073657753,74.2,0.899,16.81,11.21
242,-5.6337363152118,-3.881120266808705,1.7526160484030946,1.7526160484030946,1.7526160484030946,1.249,0.5829767133112007,0.2557598080849494,2.9780339929542814,5.915542735253235,14135.9,1.574155193,5.953637220999999,12.913908876235055,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,55.36985793199078,0.9986464383518476,0.3904833754674994,1.3621326729355951,0.1430180707762103,0.077435887892957,6.992123404914088,1.7526160484030946,15.402161524765376,10.644733233755122,2.3607791112874428,9.171103791419842,5.108240407319263,1.574155193,1.574155193,1.7526281540014952,14135.9,1.009233201,1.009233201,2.3607954175650554,19041.1,58,0.8750223153484037,657.798193,-2.76,-6.65,0.2799999999999998,0.7599999999999998,2.0408401110890693,1.827808822,3.890000000000001,-4615.655397969913,5.29703,6.282774051,25.6493039919628,2.9800000000000004,5.989790486935695,8.92113771781539,14.910928204751084,28.882467932602857,17.280243759408414,11.602224173194443,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.28,5.690751928020565,3.980302469135802,0.2512371880665437,0.1757237027107301,3.890000000000001,8.286376928020564,3.581376928020565,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.040785188,16460.6,2.040785188,16460.6,1.827808822,1.827808822,2.257052621,0.6100000000000003,0.7699999999999998,13.665856851818154,1.062132672935595,1.062132672935595,5.261600286563966,13.665856851818154,18.92745713838212,6.880554220890665,17.870735883145063,24.75129010403573,65.0,70.0,13.067255917471414,9.43471949288494,3.632536424586471,9.43471949288494,18.402407741762666,13.28676472962364,5.115643012139024,1.669796141136633,1.1203145815145916,84.42096775051294,78.42822037369125,12.007406576564131,7.417057261967582,70.66,0.91,23.63,15.24
260,-5.608266458805001,-3.8745578692394393,1.7337085895655622,1.7337085895655622,1.7337085895655622,1.193,0.7849668245373493,0.2666987848750501,1.604748096411565,9.19276407275122,13983.4,2.215256867,4.118165548,12.96699424830746,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,45.00390021661535,0.9920840407825812,0.3650135190607004,1.3686950705048615,0.1430180707762103,0.0771188743397898,6.992123404914088,1.7337085895655613,15.446057117166417,10.704644953144197,2.3607791112874428,9.171103791419842,5.108240407319263,2.215256867,2.215256867,1.733720564567131,13983.4,1.009233201,1.009233201,2.3607954175650554,19041.1,58,1.89295259745358,955.10467,-2.77,-6.61,0.29,0.96,2.0138365403689744,2.062464359,3.84,-5549.025677092341,8.28011,5.770441791,18.990919314600607,2.97,5.989790486935695,9.296379238008514,15.286169724944209,29.5099506540048,17.946660118975437,11.56329053502936,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.27,5.728151041666667,3.980302469135802,0.2512371880665437,0.1745764021803865,3.84,8.313151041666666,3.623151041666668,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.013782344,16242.8,2.013782344,16242.8,2.062464359,2.062464359,2.257052621,0.5700000000000003,0.78,14.053718435453014,1.0686950705048617,1.0686950705048617,5.261600286563966,14.053718435453014,19.31531872201698,6.880554220890501,18.37793949251324,25.258493713403738,65.0,70.0,13.417420837242377,9.762440749250755,3.65498008799162,9.762440749250755,18.895539403924825,13.748289339179856,5.147250064744966,1.669796141136633,1.103132599092489,84.42096775051294,78.16558868292164,12.118101060648558,7.417057261967582,58.0,0.82,21.49,10.19
267,-5.48045458322515,-3.7374224467442927,1.7430321364808572,1.743032136480857,1.743032136480857,1.206,0.7824361657277006,0.2683314679780495,1.4006987388953138,9.024512223166704,14058.6,2.063997335,3.582779986,12.186989436578791,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,65.03364962265886,0.7215400161083205,0.4127967112084993,1.3302354252723578,0.1255991217682024,0.0820547195190419,7.961839110989444,1.7430321364808572,14.600398202601204,9.991459687616482,2.0517754413806784,10.110960151738894,6.069190000412581,2.063997335,2.063997335,1.7430441758816504,14058.6,1.343741812,1.343741812,2.05178961332069,16548.8,58,1.9675947971117016,952.555512,-2.6,-6.48,0.29,0.9499999999999992,2.046816107915096,1.927606175,3.88,-5152.481883702276,8.17454,5.792943264,18.017137890642218,2.95,6.967194681231387,8.826455820457921,15.793650501689308,30.28432483698925,16.924729035728063,13.359595801261184,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.25,5.312268041237113,3.668059701492538,0.2726236979166666,0.1882435133614081,3.88,7.824768041237115,3.2847680412371134,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.046761024,16508.8,2.046761024,16508.8,1.927606175,1.927606175,2.659886367,0.6300000000000008,0.77,13.861217639774129,1.0302354252723578,1.0302354252723578,8.779289146406708,13.861217639774129,22.64050678618084,11.4806088722214,18.12620766455965,29.606816536781054,65.0,70.0,15.161283889207768,9.282206342438515,5.879077546769251,9.282206342438515,21.35139385801191,13.07198288331088,8.279410974701031,1.391373523883216,1.1116060447694274,81.86874038221555,78.29590226120952,12.063999638280013,10.000488073657753,55.0,0.87,18.94,9.03
273,-5.30728132876695,-3.5594138421571504,1.7478674866097998,1.7478674866097996,1.7478674866097996,1.276,0.6537807372113003,0.2304532199884499,2.121857691585236,3.176839339532412,14097.6,2.142231259,4.411645506999999,11.244886104978477,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,70.82645127073873,0.5435314115211782,0.2396234567502997,1.5082440298595,0.1255991217682024,0.0889293133486934,7.961839110989444,1.7478674866097998,13.57080161562261,9.137454030160564,2.0517754413806784,10.110960151738894,6.069190000412581,2.142231259,2.142231259,1.747879559409127,14097.6,1.343741812,1.343741812,2.05178961332069,16548.8,72,2.2744202508152784,1144.832107,-2.33,-6.37,0.2099999999999999,0.8200000000000003,2.217317992461813,1.911268458,4.04,-6144.319685290371,2.30256,5.351630993000001,19.436284703942203,3.22,6.967194681231387,6.743289481812316,13.710484163043702,28.696043353250467,14.113704885433178,14.582338467817292,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.52,4.68378712871287,3.668059701492538,0.2726236979166666,0.2135024441802088,4.04,7.11128712871287,2.7612871287128717,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.21725832,17884.0,2.21725832,17884.0,1.911268458,1.911268458,2.659886367,0.5200000000000005,0.5,13.763266900458396,1.2082440298595,1.2082440298595,8.779289146406708,13.763266900458396,22.5425560468651,11.48060452673876,17.99811142395155,29.478715950690308,65.0,70.0,17.703990694908654,10.80910029149712,6.894890403411536,10.80910029149712,24.9322377887419,15.222277473714865,9.709960315027038,1.391373523883216,1.1159999381277876,81.86874038221555,78.36286564440947,12.03638336271849,10.000488073657753,60.0,1.04,17.34,10.8
