Acceptor,donor,AccHOMO,AccCalcLUMO,AccFundBg,AccOptBg,AccEnergyTransitioneV,AccTriplet,AccDeltaHOMO,AccDeltaLUMO,DeltaDipMom,GSDipMom,AccEnergyTransitionWavenumber,AccOscStr,AccSumOscStr,AccElectroIndex,DonHOMO,DonCalcLUMO,DonFundBg,DonEnergyTransitioneV,DonDeltaHOMO,DonDeltaLUMO,DonEnergyTransitionWavenumber,DonOscStr,DonSumOscStr,AbsFOM,LUMOOffset,HOMOOffset,DHomoALumoOffset,DonNucleoIndex,AccNucleoIndex,DonElectroIndex,AccChemHard,AccElectrodonating,AccElectroaccepting,DonChemHard,DonElectrodonating,DonElectroaccepting,acc_first_oscs,acc_highest_oscs_under_ten,acc_lowest_transition_eV,acc_lowest_transition_wavenumber,don_first_oscs,don_highest_oscs_under_ten,don_lowest_transition_eV,don_lowest_transition_wavenumber,PiSystemSize,Planarity,Polarizability,sTDDFTLUMO,sTDDFTHOMO,sTDDFTdeltaLUMO,sTDDFTdeltaHOMO,sTDDFToptbg,sTDDFToscs,sTDDFTfundbg,sTDDFTsinglepointenergy,sTDDFTdipolemoment,sTDDFTsummedoscs,sTDDFTabsFOM,sTDDFTScharberVoc,sTDDFTScharberJscDon,sTDDFTScharberJscAcc,sTDDFTScharberJscTot,sTDDFTScharberPCETot,sTDDFTScharberPCEAcc,sTDDFTScharberPCEDon,donsTDDFTLUMO,donsTDDFTHOMO,donsTDDFTdeltaLUMO,donsTDDFTdeltaHOMO,donsTDDFToptbg,donsTDDFToscs,donsTDDFTfundbg,donsTDDFTsinglepointenergy,donsTDDFTdipolemoment,donsTDDFTsummedoscs,donsTDDFTabsFOM,sTDDFTDHomoALumoOffset,sTDDFTaccElectrophilicity,sTDDFTdonElectrophilicity,sTDDFTDonNucleoIndex,sTDDFTAccNucleoIndex,sTDDFTAccChemHard,sTDDFTAccElectrodonating,sTDDFTAccElectroaccepting,sTDDFTDonChemHard,sTDDFTDonElectrodonating,sTDDFTDonElectroaccepting,sTDDFTdonlowestengtranseV,sTDDFTdonlowestengtranswavenumber,sTDDFTdonfirstengtranseV,sTDDFTdonfirstengtranswavenumber,sTDDFTdonfirstoscs,sTDDFTacclowestengtranseV,sTDDFTacclowestengtranswavenumber,sTDDFTaccfirstengtranseV,sTDDFTaccfirstengtranswavenumber,sTDDFTaccfirstoscs,sTDDFTacchighestoscsunderten,sTDDFTdonhighestoscsunderten,sTDDFTHOMOoffset,sTDDFTLUMOoffset,ScharberJsclowestoptbg,ScharberVoc,ImamuraVoc,ScharberJscDon,ScharberJscAcc,ScharberTotalJsc,ImamuraJscDon,ImamuraJscAcc,ImamuraTotalJsc,ScharberFF,ImamuraFF,ScharberPCEtotal,ScharberPCEacc,ScharberPCEdon,ScharberPCElowestoptbg,ImamuraPCEtotal,ImamuraPCEacc,ImamuraPCEdon,AlharbiVocDon,AlharbiVocAcc,AlharbiFFDon,AlharbiFFAcc,AlharbiPCEAcc,AlharbiPCEDon,ExperimentalFF,ExperimentalVoc,ExperimentalJsc,ExperimentalPCE
IDTT-TBTA,P3HT,-5.6391241694517005,-3.477363110138072,2.1617610593136285,2.1617610593136285,2.1617610593136285,1.502,0.2548618323782996,0.3945922946100499,0.3754294141485341,2.882526284012194,17435.9,3.222157697,4.682323419,9.611416113826907,-5.10602592493715,-2.0960700630049938,3.009955861932156,3.009955861932156,0.3436253704114005,0.2626714998876502,24277.1,1.365920018,3.0167570560000008,25.203175530464613,1.3812930471330782,0.5330982445145507,1.6286628147990778,0.2321145195802108,0.10404294103565112,4.3082182097377775,2.1617610593136285,12.02564799993145,7.467404360136565,3.009955861932156,6.296864448094072,2.6958164541230003,3.222157697,3.222157697,2.161775990941834,17435.9,1.365920018,1.365920018,3.0099766521770595,24277.1,42,2.0362835653803653,892.76061,-2.37,-6.73,0.4400000000000001,0.7399999999999993,2.4887051180321365,2.938693495,4.36,-5609.190346211872,2.19143,4.070999575999999,13.007532659931975,2.88,2.703295592027475,4.155882326876856,6.859177918904331,12.840381064188907,7.779811715913475,5.060569348275433,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,3.1799999999999997,4.7482798165137625,2.320436681222707,0.43095336670555917,0.2106025842289578,4.36,7.295779816513763,2.7457798165137612,4.58,4.2366866812227055,0.9766866812227076,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.488638142,20072.9,2.488638142,20072.9,2.938693495,2.938693495,2.364060892,1.1800000000000006,1.4000000000000001,7.368233960456874,1.3286628147990778,1.3286628147990778,1.174592235832315,7.368233960456874,8.54282619628919,1.5360052314730275,9.63538287136668,11.171388102839707,65.0,70.0,7.377848075195581,6.363434008099213,1.0144140670963688,6.363434008099213,10.390105573352354,8.96152244927581,1.428583124076543,2.2497054056006722,1.4906538226779078,87.95300735989845,82.86945148478674,9.101954701170667,2.3241463478773428,,,,
IDTT-TBTA,PBDB-T-2Cl,-5.6391241694517005,-3.477363110138072,2.1617610593136285,2.1617610593136285,2.1617610593136285,1.502,0.2548618323782996,0.3945922946100499,0.3754294141485341,2.882526284012194,17435.9,3.222157697,4.682323419,9.611416113826907,-5.3105194835879,-2.8813883588110696,2.42913112477683,2.42913112477683,0.3627277627165002,0.2762227696425499,19592.4,1.073636459,3.690165444,33.58536543644896,0.5959747513270024,0.3286046858638007,1.833156373449828,0.14479075549404063,0.10404294103565112,6.906518282799888,2.1617610593136285,12.02564799993145,7.467404360136565,2.42913112477683,9.106315938698183,5.010362017498698,3.222157697,3.222157697,2.161775990941834,17435.9,1.073636459,1.073636459,2.429147903172695,19592.4,42,2.0362835653803653,892.76061,-2.37,-6.73,0.4400000000000001,0.7399999999999993,2.4887051180321365,2.938693495,4.36,-5609.190346211872,2.19143,4.070999575999999,13.007532659931975,3.4699999999999998,5.517483362398773,4.155882326876856,9.673365689275629,21.81827631216118,9.37359258827075,12.444683723890432,-1.96,-6.14,0.1299999999999999,0.1100000000000003,2.331395060503868,0.283931444,4.18,-17879.61802018557,2.20141,12.985482327,50.14623799112652,3.7699999999999996,4.7482798165137625,3.924043062200957,0.2548392013412589,0.2106025842289578,4.36,7.295779816513763,2.7457798165137612,4.18,6.2102930622009564,2.160293062200957,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.488638142,20072.9,2.488638142,20072.9,2.938693495,2.938693495,1.818247616,0.5900000000000007,0.41000000000000014,7.368233960456874,1.533156373449828,1.533156373449828,4.646425082474601,7.368233960456874,12.014659042931475,6.076093937149283,9.635382234719199,15.711476171868481,65.0,70.0,11.97322820622305,7.342825657403551,4.6304025488195,7.342825657403551,16.861704880443686,10.340783378649489,6.520921501794196,1.731173125528477,1.4906538226779078,84.88984728119378,82.86945148478674,9.101954701170667,6.828340870477663,,,,
IDTT-TBTA,PBDB-TF,-5.6391241694517005,-3.477363110138072,2.1617610593136285,2.1617610593136285,2.1617610593136285,1.502,0.2548618323782996,0.3945922946100499,0.3754294141485341,2.882526284012194,17435.9,3.222157697,4.682323419,9.611416113826907,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,35.43948725513913,0.5948892816812146,0.3958712297074003,1.7658898296062282,0.14301807077621034,0.10404294103565112,6.992123404914088,2.1617610593136285,12.02564799993145,7.467404360136565,2.3607791112874428,9.171103791419842,5.108240407319263,3.222157697,3.222157697,2.161775990941834,17435.9,1.009233201,1.009233201,2.3607954175650554,19041.1,42,2.0362835653803653,892.76061,-2.37,-6.73,0.4400000000000001,0.7399999999999993,2.4887051180321365,2.938693495,4.36,-5609.190346211872,2.19143,4.070999575999999,13.007532659931975,3.37,5.989790486935695,4.155882326876856,10.145672813812551,22.224096298656395,9.103460237023755,13.12063606163264,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.67,4.7482798165137625,3.980302469135802,0.25123718806654377,0.2106025842289578,4.36,7.295779816513763,2.7457798165137612,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.488638142,20072.9,2.488638142,20072.9,2.938693495,2.938693495,2.257052621,0.6900000000000004,0.3800000000000001,7.368233960456874,1.4658898296062282,1.4658898296062282,5.261600286563966,7.368233960456874,12.62983424702084,6.880553749515572,9.635382211262007,16.51593596077758,65.0,70.0,12.034064622008186,7.020662496115418,5.013402125892767,7.020662496115418,16.94737978593213,9.887086151500421,7.060293634431713,1.669796141136633,1.4906538226779078,84.42096775051294,82.86945148478674,9.101954701170667,7.417057261967582,,,,
IDTT-TBTA,PBDB-T,-5.6391241694517005,-3.477363110138072,2.1617610593136285,2.1617610593136285,2.1617610593136285,1.502,0.2548618323782996,0.3945922946100499,0.3754294141485341,2.882526284012194,17435.9,3.222157697,4.682323419,9.611416113826907,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,58.60904837137146,0.4614806795020998,0.57146629743505,1.5902947618785783,0.12559912176820245,0.10404294103565112,7.961839110989444,2.1617610593136285,12.02564799993145,7.467404360136565,2.0517754413806784,10.110960151738894,6.069190000412581,3.222157697,3.222157697,2.161775990941834,17435.9,1.343741812,1.343741812,2.05178961332069,16548.8,42,2.0362835653803653,892.76061,-2.37,-6.73,0.4400000000000001,0.7399999999999993,2.4887051180321365,2.938693495,4.36,-5609.190346211872,2.19143,4.070999575999999,13.007532659931975,3.1799999999999997,6.967194681231387,4.155882326876856,11.123077008108243,22.991400175759736,8.590208769654462,14.401191406105275,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.4799999999999995,4.7482798165137625,3.668059701492538,0.27262369791666663,0.2106025842289578,4.36,7.295779816513763,2.7457798165137612,4.02,5.839309701492535,1.9993097014925374,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.488638142,20072.9,2.488638142,20072.9,2.938693495,2.938693495,2.659886367,0.8800000000000008,0.54,8.779289146406708,1.2902947618785783,1.2902947618785783,8.779289146406708,7.368233960456874,16.14752310686358,11.480541741871736,9.635326520886329,21.115868262758063,65.0,70.0,13.5427919133646,6.179675894257681,7.363116019106919,7.363116019106919,19.07198594836839,8.702687937222562,10.369298011145828,1.3913735238832161,1.4906538226779078,81.86874038221555,82.86945148478674,9.101954701170667,10.000488073657753,,,,
IDTT-TBTA,PDCBT-Cl,-5.6391241694517005,-3.477363110138072,2.1617610593136285,2.1617610593136285,2.1617610593136285,1.502,0.2548618323782996,0.3945922946100499,0.3754294141485341,2.882526284012194,17435.9,3.222157697,4.682323419,9.611416113826907,-5.0771546453991,-2.867883171485194,2.2092714739139057,2.2092714739139057,0.4392189660920502,0.3736395281215499,17819.1,2.681571524,4.255508377999999,32.861183945752536,0.609479938652878,0.5619695240526008,1.5997915352610277,0.1399964873376301,0.10404294103565112,7.1430363648217545,2.1617610593136285,12.02564799993145,7.467404360136565,2.2092714739139057,9.26737528616245,5.2948563777203015,3.222157697,3.222157697,2.161775990941834,17435.9,2.681571524,2.681571524,2.209286733704118,17819.1,42,2.0362835653803653,892.76061,-2.37,-6.73,0.4400000000000001,0.7399999999999993,2.4887051180321365,2.938693495,4.36,-5609.190346211872,2.19143,4.070999575999999,13.007532659931975,3.4699999999999998,5.048874370412561,4.155882326876856,9.204756697289417,20.76132873073628,9.37359258827075,11.387736142465531,-1.92,-6.14,0.25,0.2600000000000007,2.3818810751834953,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728329,3.7699999999999996,4.7482798165137625,3.8485545023696677,0.25983781686975477,0.2106025842289578,4.36,7.295779816513763,2.7457798165137612,4.22,6.127304502369666,2.097304502369668,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.488638142,20072.9,2.488638142,20072.9,2.938693495,2.938693495,4.076802804,0.5900000000000007,0.4500000000000002,7.368233960456874,1.2997915352610276,1.2997915352610276,6.832665397776074,7.368233960456874,14.200899358232949,8.935023605334425,9.6353824654925,18.570406070826927,65.0,70.0,11.997835706301215,6.225159285556044,5.772676420745172,6.225159285556044,16.896359632054587,8.766791997354776,8.129567634699807,1.533478281264524,1.4906538226779078,83.26779945482753,82.86945148478674,9.101954701170667,8.724586853514058,,,,
IDTT-TBTA,PTB7-Th,-5.6391241694517005,-3.477363110138072,2.1617610593136285,2.1617610593136285,2.1617610593136285,1.502,0.2548618323782996,0.3945922946100499,0.3754294141485341,2.882526284012194,17435.9,3.222157697,4.682323419,9.611416113826907,-4.991112245871,-2.983152515658741,2.007959730212259,2.007959730212259,0.3442512322675499,0.5647178739426502,16195.4,1.481089062,4.661161306,41.7533037512972,0.4942105944793309,0.6480119235807003,1.5137491357329282,0.12630882295428048,0.10404294103565112,7.91710330767603,2.1617610593136285,12.02564799993145,7.467404360136565,2.007959730212259,10.03616698119673,6.049034600431861,3.222157697,3.222157697,2.161775990941834,17435.9,1.481089062,1.481089062,2.00797359951017,16195.4,42,2.0362835653803653,892.76061,-2.37,-6.73,0.4400000000000001,0.7399999999999993,2.4887051180321365,2.938693495,4.36,-5609.190346211872,2.19143,4.070999575999999,13.007532659931975,3.2800000000000002,7.277138842750522,4.155882326876856,11.433021169627377,24.375201133645568,8.86034112090146,15.514860012744114,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9000000000000004,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.58,4.7482798165137625,4.102564102564102,0.24375000000000002,0.2106025842289578,4.36,7.295779816513763,2.7457798165137612,3.9000000000000004,6.346314102564103,2.346314102564102,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.488638142,20072.9,2.488638142,20072.9,2.938693495,2.938693495,2.691697691,0.7800000000000002,0.3200000000000003,9.388940717172995,1.2137491357329282,1.2137491357329282,9.388940717172995,7.368233960456874,16.75717467762987,12.277821435383993,9.635363944215095,21.91318537959909,65.0,70.0,13.220354083494327,5.813071940898652,7.407282142595673,7.407282142595673,18.61797687095068,8.186440261834303,10.431536609116378,1.351766853301422,1.4906538226779078,81.43611542522085,82.86945148478674,9.101954701170667,10.335593949717365,64.0,1.0,13.7,8.77
IPTBO-4Cl,P3HT,-5.56780312923565,-3.8846921393526905,1.6831109898829597,1.6831109898829595,1.6831109898829595,1.216,0.7188703702508992,0.33701300384425,2.129405163118443,12.789699705437078,13575.3,1.388415545,4.402796909,13.271505465141392,-5.10602592493715,-2.0960700630049938,3.009955861932156,3.009955861932156,0.3436253704114005,0.2626714998876502,24277.1,1.365920018,3.0167570560000008,42.49885977429278,1.7886220763476968,0.4617772042985004,1.2213337855844593,0.2321145195802108,0.07534940196698674,4.3082182097377775,1.6831109898829597,15.739823719156165,11.013576084861993,3.009955861932156,6.296864448094072,2.6958164541230003,1.388415545,1.388415545,1.6831226153988423,13575.3,1.365920018,1.365920018,3.0099766521770595,24277.1,54,2.6009844842630474,1009.609599,-2.72,-6.57,0.33,0.8899999999999997,2.0275243007339814,1.615687417,3.85,-6690.408544319677,11.41104,5.68817537,23.59152487594321,2.53,2.703295592027475,9.109474350185367,11.812769942212842,19.42610016996902,14.980530568879836,4.445569601089183,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,2.8299999999999996,5.604162337662339,2.320436681222707,0.43095336670555917,0.17843879954718256,3.85,8.167287337662337,3.5222873376623376,4.58,4.2366866812227055,0.9766866812227076,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.027469736,16353.2,2.027469736,16353.2,1.615687417,1.615687417,2.364060892,1.0200000000000005,1.7500000000000002,14.941766914584989,0.9213337855844592,0.9213337855844592,1.174592235832315,14.941766914584989,16.116359150417303,1.5360052314730275,19.539233657534215,21.07523888900724,65.0,70.0,9.651555020830262,8.948130538577889,0.7034244822523754,8.948130538577889,13.592130739394097,12.601509279180693,0.9906214602134045,2.2497054056006722,1.057122660679154,87.95300735989845,77.42976175050639,12.230247978442469,2.3241463478773428,,,,
IPTBO-4Cl,PBDB-T-2Cl,-5.56780312923565,-3.8846921393526905,1.6831109898829597,1.6831109898829595,1.6831109898829595,1.216,0.7188703702508992,0.33701300384425,2.129405163118443,12.789699705437078,13575.3,1.388415545,4.402796909,13.271505465141392,-5.3105194835879,-2.8813883588110696,2.42913112477683,2.42913112477683,0.3627277627165002,0.2762227696425499,19592.4,1.073636459,3.690165444,50.88104968027715,1.003303780541621,0.2572836456477505,1.4258273442352092,0.14479075549404063,0.07534940196698674,6.906518282799888,1.6831109898829597,15.739823719156165,11.013576084861993,2.42913112477683,9.106315938698183,5.010362017498698,1.388415545,1.388415545,1.6831226153988423,13575.3,1.073636459,1.073636459,2.429147903172695,19592.4,54,2.6009844842630474,1009.609599,-2.72,-6.57,0.33,0.8899999999999997,2.0275243007339814,1.615687417,3.85,-6690.408544319677,11.41104,5.68817537,23.59152487594321,3.1199999999999997,5.517483362398773,9.109474350185367,14.62695771258414,29.663470241120635,18.474013982175922,11.189456258944709,-1.96,-6.14,0.1299999999999999,0.1100000000000003,2.331395060503868,0.283931444,4.18,-17879.61802018557,2.20141,12.985482327,50.14623799112652,3.4199999999999995,5.604162337662339,3.924043062200957,0.2548392013412589,0.17843879954718256,3.85,8.167287337662337,3.5222873376623376,4.18,6.2102930622009564,2.160293062200957,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.027469736,16353.2,2.027469736,16353.2,1.615687417,1.615687417,1.818247616,0.4300000000000006,0.7600000000000002,14.941766914584989,1.1258273442352091,1.1258273442352091,4.646425082474601,14.941766914584989,19.58819199705959,6.076094338620123,19.539233657532577,25.6153279961527,65.0,70.0,14.334399413372333,10.934202346358678,3.400197067013658,10.934202346358678,20.186905682735674,15.398462475935778,4.788443206799898,1.731173125528477,1.057122660679154,84.88984728119378,77.42976175050639,12.230247978442469,6.828340870477663,,,,
IPTBO-4Cl,PBDB-TF,-5.56780312923565,-3.8846921393526905,1.6831109898829597,1.6831109898829595,1.6831109898829595,1.216,0.7188703702508992,0.33701300384425,2.129405163118443,12.789699705437078,13575.3,1.388415545,4.402796909,13.271505465141392,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,52.73517149896731,1.0022183108958331,0.32455018949135,1.3585608003916096,0.14301807077621034,0.07534940196698674,6.992123404914088,1.6831109898829597,15.739823719156165,11.013576084861993,2.3607791112874428,9.171103791419842,5.108240407319263,1.388415545,1.388415545,1.6831226153988423,13575.3,1.009233201,1.009233201,2.3607954175650554,19041.1,54,2.6009844842630474,1009.609599,-2.72,-6.57,0.33,0.8899999999999997,2.0275243007339814,1.615687417,3.85,-6690.408544319677,11.41104,5.68817537,23.59152487594321,3.02,5.989790486935695,9.109474350185367,15.099264837121062,29.639856875268645,17.881898149413875,11.757958725854769,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.32,5.604162337662339,3.980302469135802,0.25123718806654377,0.17843879954718256,3.85,8.167287337662337,3.5222873376623376,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.027469736,16353.2,2.027469736,16353.2,1.615687417,1.615687417,2.257052621,0.5300000000000002,0.7300000000000002,14.941766914584989,1.0585608003916096,1.0585608003916096,5.261600286563966,14.941766914584989,20.203367201148954,6.880554220890741,19.539233657532517,26.419787878423257,65.0,70.0,13.901220160784991,10.280899683839172,3.620320476945819,10.280899683839172,19.576866261932185,14.478426773689407,5.0984394882427795,1.669796141136633,1.057122660679154,84.42096775051294,77.42976175050639,12.230247978442469,7.417057261967582,72.57,0.893,23.15,15.0
IPTBO-4Cl,PBDB-T,-5.56780312923565,-3.8846921393526905,1.6831109898829597,1.6831109898829595,1.6831109898829595,1.216,0.7188703702508992,0.33701300384425,2.129405163118443,12.789699705437078,13575.3,1.388415545,4.402796909,13.271505465141392,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,75.9047326151997,0.8688097087167184,0.5001452572189997,1.18296573266396,0.12559912176820245,0.07534940196698674,7.961839110989444,1.6831109898829597,15.739823719156165,11.013576084861993,2.0517754413806784,10.110960151738894,6.069190000412581,1.388415545,1.388415545,1.6831226153988423,13575.3,1.343741812,1.343741812,2.05178961332069,16548.8,54,2.6009844842630474,1009.609599,-2.72,-6.57,0.33,0.8899999999999997,2.0275243007339814,1.615687417,3.85,-6690.408544319677,11.41104,5.68817537,23.59152487594321,2.8299999999999996,6.967194681231387,9.109474350185367,16.076669031416756,29.57303268329112,16.75687806716598,12.816154616125134,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.1299999999999994,5.604162337662339,3.668059701492538,0.27262369791666663,0.17843879954718256,3.85,8.167287337662337,3.5222873376623376,4.02,5.839309701492535,1.9993097014925374,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.027469736,16353.2,2.027469736,16353.2,1.615687417,1.615687417,2.659886367,0.7200000000000006,0.8900000000000001,14.941766914584989,0.88296573266396,0.88296573266396,8.779289146406708,14.941766914584989,23.721056060991696,11.480608883677442,19.539233657389254,31.019842541066694,65.0,70.0,13.61417176889666,8.575494311169924,5.038677457726738,8.575494311169924,19.17262059747554,12.076731633392306,7.095888964083233,1.3913735238832161,1.057122660679154,81.86874038221555,77.42976175050639,12.230247978442469,10.000488073657753,,,,
IPTBO-4Cl,PDCBT-Cl,-5.56780312923565,-3.8846921393526905,1.6831109898829597,1.6831109898829595,1.6831109898829595,1.216,0.7188703702508992,0.33701300384425,2.129405163118443,12.789699705437078,13575.3,1.388415545,4.402796909,13.271505465141392,-5.0771546453991,-2.867883171485194,2.2092714739139057,2.2092714739139057,0.4392189660920502,0.3736395281215499,17819.1,2.681571524,4.255508377999999,50.156868189580656,1.0168089678674963,0.4906484838365506,1.1924625060464091,0.1399964873376301,0.07534940196698674,7.1430363648217545,1.6831109898829597,15.739823719156165,11.013576084861993,2.2092714739139057,9.26737528616245,5.2948563777203015,1.388415545,1.388415545,1.6831226153988423,13575.3,2.681571524,2.681571524,2.209286733704118,17819.1,54,2.6009844842630474,1009.609599,-2.72,-6.57,0.33,0.8899999999999997,2.0275243007339814,1.615687417,3.85,-6690.408544319677,11.41104,5.68817537,23.59152487594321,3.1199999999999997,5.048874370412561,9.109474350185367,14.158348720597928,28.713131205372594,18.474013982175922,10.239117223196672,-1.92,-6.14,0.25,0.2600000000000007,2.3818810751834953,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728329,3.4199999999999995,5.604162337662339,3.8485545023696677,0.25983781686975477,0.17843879954718256,3.85,8.167287337662337,3.5222873376623376,4.22,6.127304502369666,2.097304502369668,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.027469736,16353.2,2.027469736,16353.2,1.615687417,1.615687417,4.076802804,0.4300000000000006,0.8000000000000003,14.941766914584989,0.8924625060464091,0.8924625060464091,6.832665397776074,14.941766914584989,21.774432312361064,8.935023981706696,19.539233657533167,28.474257639239863,65.0,70.0,12.63136187899798,8.667728384478696,3.963633494519283,8.667728384478696,17.78854513136898,12.206623405359876,5.581921726009105,1.533478281264524,1.057122660679154,83.26779945482753,77.42976175050639,12.230247978442469,8.724586853514058,,,,
IPTBO-4Cl,PTB7-Th,-5.56780312923565,-3.8846921393526905,1.6831109898829597,1.6831109898829595,1.6831109898829595,1.216,0.7188703702508992,0.33701300384425,2.129405163118443,12.789699705437078,13575.3,1.388415545,4.402796909,13.271505465141392,-4.991112245871,-2.983152515658741,2.007959730212259,2.007959730212259,0.3442512322675499,0.5647178739426502,16195.4,1.481089062,4.661161306,59.04898799512543,0.9015396236939496,0.57669088336465,1.1064201065183097,0.12630882295428048,0.07534940196698674,7.91710330767603,1.6831109898829597,15.739823719156165,11.013576084861993,2.007959730212259,10.03616698119673,6.049034600431861,1.388415545,1.388415545,1.6831226153988423,13575.3,1.481089062,1.481089062,2.00797359951017,16195.4,54,2.6009844842630474,1009.609599,-2.72,-6.57,0.33,0.8899999999999997,2.0275243007339814,1.615687417,3.85,-6690.408544319677,11.41104,5.68817537,23.59152487594321,2.93,7.277138842750522,9.109474350185367,16.38661319293589,31.208304825946406,17.348993899928033,13.85931092601837,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9000000000000004,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.23,5.604162337662339,4.102564102564102,0.24375000000000002,0.17843879954718256,3.85,8.167287337662337,3.5222873376623376,3.9000000000000004,6.346314102564103,2.346314102564102,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.027469736,16353.2,2.027469736,16353.2,1.615687417,1.615687417,2.691697691,0.6200000000000001,0.6700000000000004,14.941766914584989,0.8064201065183096,0.8064201065183096,9.388940717172995,14.941766914584989,24.33070763175798,12.27784555319563,19.53923365748553,31.817079210681158,65.0,70.0,12.753501696044278,7.8320718234403985,4.921429872603881,7.8320718234403985,17.960552684325293,11.029781621148935,6.930771063176362,1.351766853301422,1.057122660679154,81.43611542522085,77.42976175050639,12.230247978442469,10.335593949717365,,,,
IT-4F,P3HT,-5.75594264547135,-3.8563691481493914,1.89957349732196,1.89957349732196,1.89957349732196,1.344,0.6650462506219998,0.2608211257042501,1.0020410862664249,4.668483597918128,15321.2,2.669874214,4.493426326,12.160168867911944,-5.10602592493715,-2.0960700630049938,3.009955861932156,3.009955861932156,0.3436253704114005,0.2626714998876502,24277.1,1.365920018,3.0167570560000008,34.02353697497426,1.7602990851443967,0.6499167205342005,1.249656776787759,0.2321145195802108,0.08223570008462495,4.3082182097377775,1.899573497321959,14.681970159899752,9.875814263089383,3.009955861932156,6.296864448094072,2.6958164541230003,2.669874214,2.669874214,1.8995866179788845,15321.2,1.365920018,1.365920018,3.0099766521770595,24277.1,54,2.0547376469216445,903.59357,-2.75,-6.79,0.2799999999999998,0.7999999999999998,2.208440785558421,2.613444528,4.04,-5356.332549198553,4.10013,5.943682365000001,16.77993797412577,2.5,2.703295592027475,6.832665397776074,9.535960989803549,15.495936608430767,11.10308127138612,4.392855337044646,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,2.8,5.631905940594058,2.320436681222707,0.43095336670555917,0.17755978358802618,4.04,8.269405940594059,3.499405940594059,4.58,4.2366866812227055,0.9766866812227076,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.208381352,17812.4,2.208381352,17812.4,2.613444528,2.613444528,2.364060892,1.2400000000000002,1.78,11.050672816735704,0.9496567767877591,0.9496567767877591,1.174592235832315,11.050672816735704,12.22526505256802,1.5360052314730275,14.450879837269763,15.98688506874279,65.0,70.0,7.546373773378556,6.821325113510268,0.7250486598682885,6.821325113510268,10.62743762168104,9.606363177606173,1.0210744440748676,2.2497054056006722,1.253655268379236,87.95300735989845,80.26993980450344,11.120384099673403,2.3241463478773428,,,,
