Acceptor,Donor,sTDDFTLUMO,sTDDFTHOMO,sTDDFTdeltaLUMO,sTDDFTdeltaHOMO,sTDDFToptbg,sTDDFToscs,sTDDFTfundbg,sTDDFTsinglepointenergy,sTDDFTdipolemoment,sTDDFTsummedoscs,sTDDFTabsFOM,sTDDFTScharberVoc,sTDDFTScharberJscDon,sTDDFTScharberJscAcc,sTDDFTScharberJscTot,sTDDFTScharberPCETot,sTDDFTScharberPCEAcc,sTDDFTScharberPCEDon,donsTDDFTLUMO,donsTDDFTHOMO,donsTDDFTdeltaLUMO,donsTDDFTdeltaHOMO,donsTDDFToptbg,donsTDDFToscs,donsTDDFTfundbg,donsTDDFTsinglepointenergy,donsTDDFTdipolemoment,donsTDDFTsummedoscs,donsTDDFTabsFOM,sTDDFTDHomoALumoOffset,sTDDFTaccElectrophilicity,sTDDFTAccChemHard,sTDDFTAccElectrodonating,sTDDFTAccElectroaccepting,sTDDFTDonChemHard,sTDDFTDonElectrodonating,sTDDFTDonElectroaccepting,sTDDFTdonElectrophilicity,sTDDFTHOMOoffset,sTDDFTLUMOoffset,Planarity,PiSystemSize,sTDDFTdonlowestengtranseV,sTDDFTdonlowestengtranswavenumber,sTDDFTdonfirstengtranseV,sTDDFTdonfirstengtranswavenumber,sTDDFTdonfirstoscs,sTDDFTacclowestengtranseV,sTDDFTacclowestengtranswavenumber,sTDDFTaccfirstengtranseV,sTDDFTaccfirstengtranswavenumber,sTDDFTaccfirstoscs,sTDDFTacchighestoscsunderten,sTDDFTdonhighestoscsunderten,ScharberFF,ExperimentalFF,ExperimentalVoc,ExperimentalJsc,ExperimentalPCE
M8,PDCBT-Cl,-2.76,-6.65,0.3199999999999998,0.8799999999999999,2.054341896449117,2.352554493,3.8900000000000006,-3969.75861692784,6.16998,6.014755964,20.661917580907662,3.08,5.048874370412561,8.732043434864229,13.78091780527679,27.589397446164135,17.481550956598188,10.107846489565947,-1.92,-6.14,0.25,0.2600000000000007,2.3818810751834953,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728329,3.38,5.690751928020565,3.8900000000000006,8.286376928020564,3.581376928020565,4.22,6.127304502369666,2.097304502369668,3.8485545023696677,0.5100000000000007,0.8399999999999999,1.1440567950993068,58,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.05428661,16569.5,2.05428661,16569.5,2.352554493,2.352554493,4.076802804,0.65,,,,
M8,PDCBT,-2.76,-6.65,0.3199999999999998,0.8799999999999999,2.054341896449117,2.352554493,3.8900000000000006,-3969.75861692784,6.16998,6.014755964,20.661917580907662,3.21,4.854251741037734,8.732043434864229,13.586295175901963,28.347804884519444,18.219408626844213,10.128396257675233,-2.07,-6.27,0.3199999999999998,0.2700000000000004,2.405375917476691,4.051139501,4.199999999999999,-8259.677193006664,17.60853,5.931795626,4.930539931150049,3.51,5.690751928020565,3.8900000000000006,8.286376928020564,3.581376928020565,4.199999999999999,6.487714285714286,2.3177142857142856,4.140214285714286,0.3800000000000008,0.69,1.1440567950993068,58,2.405311184,19400.8,2.405311184,19400.8,4.051139501,2.05428661,16569.5,2.05428661,16569.5,2.352554493,2.352554493,4.051139501,0.65,,,,
M8,PFBDB-T,-2.76,-6.65,0.3199999999999998,0.8799999999999999,2.054341896449117,2.352554493,3.8900000000000006,-3969.75861692784,6.16998,6.014755964,20.661917580907662,3.0100000000000007,6.743289481812316,8.732043434864229,15.475332916676546,30.27748885147767,17.08424298031187,13.193245871165798,-2.03,-6.07,0.1499999999999999,0.1099999999999994,2.2146523507240627,1.553512982,4.040000000000001,-15717.644859435271,0.69531,12.78416149,46.08605906828672,3.3100000000000005,5.690751928020565,3.8900000000000006,8.286376928020564,3.581376928020565,4.040000000000001,6.337524752475247,2.287524752475247,4.060024752475247,0.5800000000000001,0.73,1.1440567950993068,58,2.5872270379999995,20868.1,2.21459275,17862.5,0.065804631,2.05428661,16569.5,2.05428661,16569.5,2.352554493,2.352554493,2.221059013,0.65,,,,
M8,PTB7-Th,-2.76,-6.65,0.3199999999999998,0.8799999999999999,2.054341896449117,2.352554493,3.8900000000000006,-3969.75861692784,6.16998,6.014755964,20.661917580907662,2.8900000000000006,7.277138842750522,8.732043434864229,16.00918227761475,30.07324890849932,16.403143592392457,13.670105316106858,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9000000000000004,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.1900000000000004,5.690751928020565,3.8900000000000006,8.286376928020564,3.581376928020565,3.9000000000000004,6.346314102564103,2.346314102564102,4.102564102564102,0.7000000000000002,0.71,1.1440567950993068,58,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.05428661,16569.5,2.05428661,16569.5,2.352554493,2.352554493,2.691697691,0.65,,,,
M8,PTFB-O,-2.76,-6.65,0.3199999999999998,0.8799999999999999,2.054341896449117,2.352554493,3.8900000000000006,-3969.75861692784,6.16998,6.014755964,20.661917580907662,2.8600000000000003,5.007148525382501,8.732043434864229,13.73919196024673,25.541157854098675,16.232868745412606,9.30828910868607,-1.79,-5.92,0.1300000000000001,0.1200000000000001,2.3857121602856575,3.017880585,4.13,-10194.12968408406,10.48223,9.988432533,33.60423097633433,3.16,5.690751928020565,3.8900000000000006,8.286376928020564,3.581376928020565,4.13,5.783936138014526,1.9289361380145278,3.598311138014528,0.7300000000000004,0.9699999999999998,1.1440567950993068,58,2.385647956,19242.2,2.385647956,19242.2,3.017880585,2.05428661,16569.5,2.05428661,16569.5,2.352554493,2.352554493,3.017880585,0.65,,,,
M8,PTQ2,-2.76,-6.65,0.3199999999999998,0.8799999999999999,2.054341896449117,2.352554493,3.8900000000000006,-3969.75861692784,6.16998,6.014755964,20.661917580907662,3.1400000000000006,3.6031871115513336,8.732043434864229,12.335230546415563,25.17620554523417,17.822100650557896,7.354104894676273,-1.91,-6.2,0.4099999999999999,0.2000000000000001,2.5575654632017453,2.18439331,4.29,-10408.007351001082,1.9545,7.968147066,26.60847586229975,3.4400000000000004,5.690751928020565,3.8900000000000006,8.286376928020564,3.581376928020565,4.29,6.128497960372961,2.07349796037296,3.83287296037296,0.4500000000000002,0.8499999999999999,1.1440567950993068,58,2.557496634,20628.3,2.557496634,20628.3,2.18439331,2.05428661,16569.5,2.05428661,16569.5,2.352554493,2.352554493,2.18439331,0.65,,,,
M8,PffBT4T-2DT,-2.76,-6.65,0.3199999999999998,0.8799999999999999,2.054341896449117,2.352554493,3.8900000000000006,-3969.75861692784,6.16998,6.014755964,20.661917580907662,2.670000000000001,11.470004624998436,8.732043434864229,20.202048059862665,35.06065440789167,15.154461381206874,19.906193026684793,-2.12,-5.73,0.1300000000000001,0.2099999999999999,1.8744296766514579,1.631072887,3.6100000000000003,-9935.390340808995,2.16526,8.256423152,42.729011551267,2.9700000000000006,5.690751928020565,3.8900000000000006,8.286376928020564,3.581376928020565,3.6100000000000003,6.455611149584488,2.5306111495844874,4.267486149584488,0.9199999999999999,0.6399999999999997,1.1440567950993068,58,2.05503049,16575.5,1.874379232,15118.4,1.631072887,2.05428661,16569.5,2.05428661,16569.5,2.352554493,2.352554493,1.759389755,0.65,,,,
N3,FTAZ,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,2.85,4.731442027845098,7.5917602166267795,12.323202244471878,22.828732157884154,14.06373580130111,8.764996356583046,-1.79,-5.93,0.1799999999999999,0.1600000000000001,2.4196959928585597,5.075779484,4.14,-9410.312718462876,11.64466,8.78473932,21.1573063542578,3.15,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.14,5.7876871980676325,1.9276871980676331,3.598937198067633,0.8200000000000003,0.9899999999999998,0.9643892071669616,59,2.419630874,19516.3,2.419630874,19516.3,5.075779484,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,5.075779484,0.65,,,,
N3,J71,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,2.8300000000000005,4.7719452505417035,7.5917602166267795,12.363705467168483,22.743036206856427,13.965042918484963,8.777993288371466,-1.76,-5.91,0.32,0.2199999999999997,2.415988891093037,3.435330346,4.15,-15406.502742895587,4.04634,10.76941207,26.194578388471605,3.1300000000000003,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.15,5.720784638554218,1.8857846385542172,3.5439096385542164,0.8399999999999999,1.0199999999999998,0.9643892071669616,59,2.415923872,19486.4,2.415923872,19486.4,3.435330346,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,3.435330346,0.65,,,,
N3,P2,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,3.14,4.155882326876856,7.5917602166267795,11.747642543503636,23.97693843129092,15.494782602135258,8.482155829155664,-2.05,-6.22,0.2099999999999997,0.1100000000000003,2.485717119619123,4.753974721,4.17,-16905.950356579244,6.13653,12.104839638,26.17189741395175,3.44,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.17,6.4284187649880105,2.2934187649880093,4.10029376498801,0.5300000000000002,0.73,0.9643892071669616,59,2.485650224,20048.8,2.485650224,20048.8,4.753974721,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,4.753974721,0.65,,,,
N3,P3HT,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,2.47,2.703295592027475,7.5917602166267795,10.295055808654254,16.528712100794408,12.188571027794296,4.340141073000111,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,2.77,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.58,4.2366866812227055,0.9766866812227076,2.320436681222707,1.2000000000000002,1.8099999999999998,0.9643892071669616,59,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,2.364060892,0.65,,,,
N3,PBDB-T-2Cl,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,3.06,5.517483362398773,7.5917602166267795,13.109243579025552,26.074285478681823,15.100011070870664,10.974274407811158,-1.96,-6.14,0.1299999999999999,0.1100000000000003,2.331395060503868,0.283931444,4.18,-17879.61802018557,2.20141,12.985482327,50.14623799112652,3.36,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.18,6.2102930622009564,2.160293062200957,3.924043062200957,0.6100000000000003,0.8199999999999998,0.9643892071669616,59,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,1.818247616,0.65,,,,
N3,PBDB-T-SF,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,2.900000000000001,7.189409717688991,7.5917602166267795,14.78116993431577,27.862505326185236,14.310468008341482,13.552037317843753,-1.98,-5.98,0.09,0.0999999999999996,2.1783624280896645,0.14610088,4.0,-18106.00965473941,3.00659,14.24515589,62.75526667518831,3.2000000000000006,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.0,6.200100000000001,2.2201,3.960100000000001,0.7699999999999996,0.7999999999999998,0.9643892071669616,59,2.396248246,19327.7,2.178303804,17569.8,0.14610088,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,0.880102012,0.65,,,,
N3,PBDB-T,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,2.77,6.967194681231387,7.5917602166267795,14.558954897858166,26.213398293593627,13.668964270036517,12.544434023557114,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.07,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.02,5.839309701492535,1.9993097014925374,3.668059701492538,0.9000000000000004,0.9499999999999997,0.9643892071669616,59,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,2.659886367,0.65,,,,
N3,PBDB-TF,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,2.9600000000000004,5.989790486935695,7.5917602166267795,13.581550703562474,26.130903553654203,14.606546656789925,11.524356896864278,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.2600000000000002,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.71,0.7899999999999998,0.9643892071669616,59,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,2.257052621,0.65,,,,
N3,PBDT-3TCO,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,3.0000000000000004,4.521306487354939,7.5917602166267795,12.113066703981719,23.620480072764355,14.803932422422221,8.816547650342132,-1.9,-6.08,0.1999999999999999,0.1600000000000001,2.44236014679627,5.199305003,4.18,-14105.919536309477,5.08026,11.226781201,26.03033813283712,3.3000000000000003,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.18,6.064886363636365,2.0748863636363635,3.808636363636364,0.6699999999999999,0.8799999999999999,0.9643892071669616,59,2.4422944179999995,19699.1,2.4422944179999995,19699.1,5.199305003,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,5.199305003,0.65,,,,
N3,PBN-S,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,3.1700000000000004,5.133045086172141,7.5917602166267795,12.72480530279892,26.21946132641718,15.642821926359483,10.576639400057699,-2.12,-6.25,0.1,0.1399999999999996,2.3716896449117235,0.218227421,4.13,-17143.844153452093,6.44399,13.714828551999998,45.98916704269934,3.47,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.13,6.591357445520582,2.4063574455205807,4.240732445520582,0.5,0.6599999999999997,0.9643892071669616,59,2.50414804,20198.0,2.371625818,19129.1,0.218227421,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,2.769604361,0.65,,,,
N3,PBQ-4F,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,2.93,7.682828798895219,7.5917602166267795,15.274589015521999,29.09045478006165,14.458507332565702,14.631947447495946,-2.13,-6.01,0.1499999999999999,0.1699999999999999,2.135017853600476,2.277207128,3.88,-15411.918742263257,7.49925,14.86141259,44.30836866035815,3.23,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,3.88,6.546804123711341,2.47680412371134,4.269304123711341,0.7400000000000002,0.6499999999999999,0.9643892071669616,59,2.134960396,17220.2,2.134960396,17220.2,2.277207128,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,2.277207128,0.65,,,,
N3,PCl3BDB-T,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,3.0100000000000002,6.343358832369796,7.5917602166267795,13.935119048996576,27.264060419361805,14.853278863830296,12.410781555531505,-1.88,-6.09,0.0799999999999998,0.2400000000000002,2.252802023408054,0.117771211,4.21,-17879.559086212448,2.54138,12.912866552,41.45945080702209,3.31,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.21,6.027649940617576,2.0426499406175775,3.772024940617577,0.6600000000000001,0.8999999999999999,0.9643892071669616,59,2.845514572,22951.4,2.252741396,18170.2,0.063483413,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,1.734434186,0.65,,,,
N3,PCl4BDB-T,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,2.9500000000000006,7.055129848476706,7.5917602166267795,14.646890065103484,28.08541169983594,14.557200215381853,13.528211484454086,-2.02,-6.03,0.1899999999999999,0.1699999999999999,2.189136580043642,0.100765357,4.01,-17879.613301448404,1.23779,12.981631599000002,42.55747113042983,3.2500000000000004,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.01,6.303181109725686,2.278181109725686,4.040056109725686,0.7199999999999998,0.7599999999999998,0.9643892071669616,59,2.589681842,20887.9,2.189077666,17656.7,0.100765357,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,2.678934542,0.65,,,,
N3,PDBT-T1,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,2.89,5.048874370412561,7.5917602166267795,12.64063458703934,23.745432071753402,14.261121566933406,9.484310504819996,-1.77,-5.97,0.1100000000000001,0.1100000000000003,2.3825133902003572,0.842805392,4.199999999999999,-17967.99590191805,2.24224,13.443344381000005,40.16131844440884,3.19,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.199999999999999,5.763428571428572,1.8934285714285721,3.565928571428572,0.7800000000000002,1.0099999999999998,0.9643892071669616,59,2.541490816,20499.2,2.382449272,19216.4,0.842805392,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,3.447543414,0.65,,,,
N3,PDCBT-2F,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,3.3300000000000005,5.007148525382501,7.5917602166267795,12.59890874200928,27.27033797207909,16.43236498888867,10.837972983190426,-2.23,-6.41,0.32,0.29,2.3891464987105735,4.043250557,4.18,-8854.498196663628,18.68951,5.974315108000001,7.115365357337444,3.6300000000000003,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.18,6.885938995215312,2.565938995215311,4.464688995215312,0.33999999999999986,0.5499999999999998,0.9643892071669616,59,2.389082202,19269.9,2.389082202,19269.9,4.043250557,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,4.043250557,0.65,,,,
N3,PDCBT-Cl,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,3.06,5.048874370412561,7.5917602166267795,12.64063458703934,25.14222219362125,15.100011070870664,10.042211122750585,-1.92,-6.14,0.25,0.2600000000000007,2.3818810751834953,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728329,3.36,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.22,6.127304502369666,2.097304502369668,3.8485545023696677,0.6100000000000003,0.8599999999999999,0.9643892071669616,59,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,4.076802804,0.65,,,,
N3,PDCBT,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,3.19,4.854251741037734,7.5917602166267795,12.446011957664513,25.806805794217368,15.741514809175628,10.065290985041742,-2.07,-6.27,0.3199999999999998,0.2700000000000004,2.405375917476691,4.051139501,4.199999999999999,-8259.677193006664,17.60853,5.931795626,4.930539931150049,3.4899999999999998,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.199999999999999,6.487714285714286,2.3177142857142856,4.140214285714286,0.4800000000000004,0.71,0.9643892071669616,59,2.405311184,19400.8,2.405311184,19400.8,4.051139501,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,4.051139501,0.65,,,,
N3,PFBDB-T,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,2.9900000000000007,6.743289481812316,7.5917602166267795,14.335049698439096,27.860169088916393,14.75458598101415,13.105583107902241,-2.03,-6.07,0.1499999999999999,0.1099999999999994,2.2146523507240627,1.553512982,4.040000000000001,-15717.644859435271,0.69531,12.78416149,46.08605906828672,3.2900000000000005,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.040000000000001,6.337524752475247,2.287524752475247,4.060024752475247,0.6799999999999997,0.75,0.9643892071669616,59,2.5872270379999995,20868.1,2.21459275,17862.5,0.065804631,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,2.221059013,0.65,,,,
N3,PTB7-Th,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,2.8700000000000006,7.277138842750522,7.5917602166267795,14.868899059377302,27.737931195268363,14.16242868411726,13.5755025111511,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9000000000000004,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.1700000000000004,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,3.9000000000000004,6.346314102564103,2.346314102564102,4.102564102564102,0.7999999999999998,0.73,0.9643892071669616,59,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,2.691697691,0.65,,,,
N3,PTFB-O,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,2.8400000000000003,5.007148525382501,7.5917602166267795,12.59890874200928,23.257585537749137,14.014389359893038,9.243196177856099,-1.79,-5.92,0.1300000000000001,0.1200000000000001,2.3857121602856575,3.017880585,4.13,-10194.12968408406,10.48223,9.988432533,33.60423097633433,3.14,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.13,5.783936138014526,1.9289361380145278,3.598311138014528,0.8300000000000001,0.9899999999999998,0.9643892071669616,59,2.385647956,19242.2,2.385647956,19242.2,3.017880585,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,3.017880585,0.65,,,,
N3,PTQ2,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,3.1200000000000006,3.6031871115513336,7.5917602166267795,11.194947328178113,22.70335318154522,15.396089719319113,7.307263462226107,-1.91,-6.2,0.4099999999999999,0.2000000000000001,2.5575654632017453,2.18439331,4.29,-10408.007351001082,1.9545,7.968147066,26.60847586229975,3.4200000000000004,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,4.29,6.128497960372961,2.07349796037296,3.83287296037296,0.5499999999999998,0.8699999999999999,0.9643892071669616,59,2.557496634,20628.3,2.557496634,20628.3,2.18439331,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,2.18439331,0.65,,,,
N3,PffBT4T-2DT,-2.78,-6.75,0.2299999999999999,0.9299999999999996,2.14339912715731,2.320075662,3.97,-4971.628305539454,6.0339,6.589874519999999,20.886592567340152,2.650000000000001,11.470004624998436,7.5917602166267795,19.061764841625216,32.833889939699446,13.076806973139632,19.757082966559814,-2.12,-5.73,0.1300000000000001,0.2099999999999999,1.8744296766514579,1.631072887,3.6100000000000003,-9935.390340808995,2.16526,8.256423152,42.729011551267,2.9500000000000006,5.719200251889168,3.97,8.349825251889168,3.5848252518891686,3.6100000000000003,6.455611149584488,2.5306111495844874,4.267486149584488,1.0199999999999996,0.6599999999999997,0.9643892071669616,59,2.05503049,16575.5,1.874379232,15118.4,1.631072887,2.143341444,17287.8,2.143341444,17287.8,2.320075662,2.320075662,1.759389755,0.65,,,,
N65-2FIC,FTAZ,-2.77,-6.61,0.29,0.96,2.0138365403689744,2.062464359,3.8400000000000003,-5549.025677092341,8.28011,5.770441791,18.990919314600607,2.86,4.731442027845098,9.296379238008514,14.027821265853612,26.077719733221866,17.281969003457828,8.795750729764038,-1.79,-5.93,0.1799999999999999,0.1600000000000001,2.4196959928585597,5.075779484,4.14,-9410.312718462876,11.64466,8.78473932,21.1573063542578,3.1599999999999997,5.728151041666667,3.8400000000000003,8.313151041666666,3.6231510416666675,4.14,5.7876871980676325,1.9276871980676331,3.598937198067633,0.6800000000000006,0.98,1.8929525974535797,58,2.419630874,19516.3,2.419630874,19516.3,5.075779484,2.013782344,16242.8,2.013782344,16242.8,2.062464359,2.062464359,5.075779484,0.65,,,,
N65-2FIC,J71,-2.77,-6.61,0.29,0.96,2.0138365403689744,2.062464359,3.8400000000000003,-5549.025677092341,8.28011,5.770441791,18.990919314600607,2.8400000000000003,4.7719452505417035,9.296379238008514,14.068324488550218,25.970127005863706,17.161116073363722,8.809010932499985,-1.76,-5.91,0.32,0.2199999999999997,2.415988891093037,3.435330346,4.15,-15406.502742895587,4.04634,10.76941207,26.194578388471605,3.14,5.728151041666667,3.8400000000000003,8.313151041666666,3.6231510416666675,4.15,5.720784638554218,1.8857846385542172,3.5439096385542164,0.7000000000000002,1.01,1.8929525974535797,58,2.415923872,19486.4,2.415923872,19486.4,3.435330346,2.013782344,16242.8,2.013782344,16242.8,2.062464359,2.062464359,3.435330346,0.65,,,,
N65-2FIC,P2,-2.77,-6.61,0.29,0.96,2.0138365403689744,2.062464359,3.8400000000000003,-5549.025677092341,8.28011,5.770441791,18.990919314600607,3.15,4.155882326876856,9.296379238008514,13.45226156488537,27.543505554102797,19.034336489822433,8.509169064280364,-2.05,-6.22,0.2099999999999997,0.1100000000000003,2.485717119619123,4.753974721,4.17,-16905.950356579244,6.13653,12.104839638,26.17189741395175,3.4499999999999997,5.728151041666667,3.8400000000000003,8.313151041666666,3.6231510416666675,4.17,6.4284187649880105,2.2934187649880093,4.10029376498801,0.39000000000000057,0.7200000000000002,1.8929525974535797,58,2.485650224,20048.8,2.485650224,20048.8,4.753974721,2.013782344,16242.8,2.013782344,16242.8,2.062464359,2.062464359,4.753974721,0.65,,,,
N65-2FIC,P3HT,-2.77,-6.61,0.29,0.96,2.0138365403689744,2.062464359,3.8400000000000003,-5549.025677092341,8.28011,5.770441791,18.990919314600607,2.48,2.703295592027475,9.296379238008514,11.999674830035989,19.343475826018015,14.985763331669725,4.35771249434829,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,2.78,5.728151041666667,3.8400000000000003,8.313151041666666,3.6231510416666675,4.58,4.2366866812227055,0.9766866812227076,2.320436681222707,1.0600000000000005,1.8,1.8929525974535797,58,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.013782344,16242.8,2.013782344,16242.8,2.062464359,2.062464359,2.364060892,0.65,,,,
