Acc-Don Pair,LUMO offset,HOMO offset,D-HOMO & A-LUMO offset
TPIC-4F/PBDB-T,0.7642954817600676,0.5879291853902995,1.2874799596206108
TPIC-4F/PDCBT-Cl,0.9122947409108457,0.5784324120078503,1.29697673300306
TPIC-4F/PTB7-Th,0.7970253967372987,0.6644748115359498,1.2109343334749605
TPIC/P3HT,1.5876190725334078,0.35320377794900004,1.4223367893987482
TPIC/PBDB-T-2Cl,0.802300776727332,0.14871021929825012,1.626830348049498
TPIC/PBDB-TF,0.8012153070815442,0.21597676314184966,1.5595638042058986
TPIC/PBDB-T,0.6678067049024294,0.3915718308694993,1.383968736478249
TPIC/PDCBT-Cl,0.8158059640532076,0.3820750574870502,1.393465509860698
TPIC/PTB7-Th,0.7005366198796605,0.4681174570151496,1.3074231103325986
Y1-4F/P3HT,1.7332425688480204,0.5837930548627002,1.2767132930841356
Y1-4F/PBDB-T-2Cl,0.9479242730419446,0.37929949621195025,1.4812068517348855
Y1-4F/PBDB-TF,0.9468388033961568,0.4465660400555498,1.413940307891286
Y1-4F/PBDB-T,0.813430201217042,0.6221611077831994,1.2383452401636363
Y1-4F/PDCBT-Cl,0.9614294603678202,0.6126643344007503,1.2478420135460855
Y1-4F/PTB7-Th,0.8461601161942731,0.6987067339288497,1.161799614017986
Y1/P3HT,1.6931116316820174,0.3386184755621997,1.3168442302501386
Y1/PBDB-T-2Cl,0.9077933358759416,0.1341249169114498,1.5213377889008886
Y1/PBDB-TF,0.9067078662301538,0.20139146075504932,1.454071245057289
Y1/PBDB-T,0.773299264051039,0.376986528482699,1.2784761773296394
Y1/PDCBT-Cl,0.9212985232018172,0.36748975510024984,1.2879729507120885
Y1/PTB7-Th,0.8060291790282701,0.4535321546283493,1.201930551183989
Y11/P3HT,1.7029367474590722,0.532608439583651,1.3070191144730838
Y11/PBDB-T-2Cl,0.9176184516529964,0.3281148809329011,1.5115126731238337
Y11/PBDB-TF,0.9165329820072086,0.3953814247765006,1.4442461292802342
Y11/PBDB-T,0.7831243798280938,0.5709764925041503,1.2686510615525846
Y11/PDCBT-Cl,0.931123638978872,0.5614797191217011,1.2781478349350337
Y11/PTB7-Th,0.8158542948053249,0.6475221186498006,1.1921054354069343
Y14/P3HT,1.5999421050109506,0.42319146029760013,1.4100137569212055
Y14/PBDB-T-2Cl,0.8146238092048748,0.2186979016468502,1.6145073155719554
Y14/PBDB-TF,0.8135383395590869,0.28596444549044975,1.5472407717283558
Y14/PBDB-T,0.6801297373799722,0.4615595132180994,1.3716457040007062
Y14/PDCBT-Cl,0.8281289965307503,0.45206273983565026,1.3811424773831553
Y14/PTB7-Th,0.7128596523572033,0.5381051393637497,1.2951000778550559
Y15/P3HT,1.714959401133901,0.5258600160912508,1.294996460798255
Y15/PBDB-T-2Cl,0.9296411053278253,0.32136645744050085,1.4994900194490048
Y15/PBDB-TF,0.9285556356820375,0.3886330012841004,1.4322234756054053
Y15/PBDB-T,0.7951470335029227,0.56422806901175,1.2566284078777556
Y15/PDCBT-Cl,0.9431462926537009,0.5547312956293009,1.2661251812602048
Y15/PTB7-Th,0.8278769484801538,0.6407736951574003,1.1800827817321053
Y16/P3HT,1.5527902190079508,0.4018033116483002,1.4571656429242053
Y16/PBDB-T-2Cl,0.767471923201875,0.19730975299755027,1.6616592015749552
Y16/PBDB-TF,0.7663864535560871,0.2645762968411498,1.5943926577313556
Y16/PBDB-T,0.6329778513769724,0.44017136456879946,1.418797590003706
Y16/PDCBT-Cl,0.7809771105277505,0.4306745911863503,1.4282943633861551
Y16/PTB7-Th,0.6657077663542035,0.5167169907144498,1.3422519638580557
Y2/P3HT,1.6191270059443723,0.43889242947145046,1.3908288559877837
Y2/PBDB-T-2Cl,0.8338087101382965,0.23439887082070054,1.5953224146385336
Y2/PBDB-TF,0.8327232404925087,0.3016654146643001,1.528055870794934
Y2/PBDB-T,0.6993146383133939,0.47726048239194974,1.3524608030672844
Y2/PDCBT-Cl,0.8473138974641721,0.4677637090095006,1.3619575764497336
Y2/PTB7-Th,0.732044553290625,0.5538061085376,1.2759151769216341
Y5/P3HT,1.637624762939418,0.4183478337587001,1.372331098992738
Y5/PBDB-T-2Cl,0.8523064671333422,0.2138542751079502,1.576824657643488
Y5/PBDB-TF,0.8512209974875544,0.2811208189515497,1.5095581137998884
Y5/PBDB-T,0.7178123953084397,0.4567158866791994,1.3339630460722387
Y5/PDCBT-Cl,0.8658116544592178,0.44721911329675024,1.3434598194546878
Y5/PTB7-Th,0.7505423102856708,0.5332615128248497,1.2574174199265884
Y6/P3HT,1.7847522385247498,0.6369641012503999,1.2252036234074062
Y6/PBDB-T-2Cl,0.999433942718674,0.43247054259965,1.429697182058156
Y6/PBDB-TF,0.9983484730728862,0.49973708644324955,1.3624306382145566
Y6/PBDB-T,0.8649398708937714,0.6753321541708992,1.186835570486907
Y6/PDCBT-Cl,1.0129391300445496,0.6658353807884501,1.196332343869356
Y6/PTB7-Th,0.8976697858710025,0.7518777803165495,1.1102899443412566
ZY-4Cl/P3HT,1.3246853932538007,0.3998440919246997,1.6852704686783553
ZY-4Cl/PBDB-T-2Cl,0.5393670974477249,0.1953505332739498,1.8897640273291052
ZY-4Cl/PBDB-TF,0.5382816278019371,0.26261707711754934,1.8224974834855057
ZY-4Cl/PBDB-T,0.40487302562282235,0.438212144845199,1.646902415757856
ZY-4Cl/PDCBT-Cl,0.5528722847736005,0.42871537146274985,1.6563991891403052
ZY-4Cl/PTB7-Th,0.43760294060005345,0.5147577709908493,1.5703567896122057
i-cc23/P3HT,1.6460580661725852,0.15864237484150046,1.3638977957595708
i-cc23/PBDB-T-2Cl,0.8607397703665094,0.04585118380924946,1.5683913544103207
i-cc23/PBDB-TF,0.8596543007207216,0.021415360034350073,1.5011248105667212
i-cc23/PBDB-T,0.7262456985416068,0.19701042776199973,1.3255297428390715
i-cc23/PDCBT-Cl,0.874244957692385,0.1875136543795506,1.3350265162215207
i-cc23/PTB7-Th,0.7589756135188379,0.27355605390765003,1.2489841166934212
i-cc34/P3HT,1.8309264187547503,0.22231701585849972,1.1790294431774058
i-cc34/PBDB-T-2Cl,1.0456081229486744,0.017823457207749804,1.3835230018281557
i-cc34/PBDB-TF,1.0445226533028866,0.08509000105134934,1.3162564579845561
i-cc34/PBDB-T,0.9111140511237719,0.260685068778999,1.1406613902569065
i-cc34/PDCBT-Cl,1.05911331027455,0.25118829539654985,1.1501581636393556
i-cc34/PTB7-Th,0.943843966101003,0.3372306949246493,1.0641157641112562
o-IO1/P3HT,1.7484168009782697,0.34332604517584997,1.2615390609538863
o-IO1/PBDB-T-2Cl,0.9630985051721939,0.13883248652510005,1.4660326196046363
o-IO1/PBDB-TF,0.962013035526406,0.2060990303686996,1.3987660757610367
o-IO1/PBDB-T,0.8286044333472913,0.38169409809634924,1.223171008033387
o-IO1/PDCBT-Cl,0.9766036924980694,0.3721973247139001,1.2326677814158362
o-IO1/PTB7-Th,0.8613343483245224,0.45823972424199955,1.1466253818877368
o-IO2/P3HT,1.6471562251405762,0.2626714998876505,1.3627996367915798
o-IO2/PBDB-T-2Cl,0.8618379293345004,0.058177941236900566,1.5672931954423297
o-IO2/PBDB-TF,0.8607524596887126,0.1254444850805001,1.5000266515987302
o-IO2/PBDB-T,0.7273438575095978,0.30103955280814976,1.3244315838710805
o-IO2/PDCBT-Cl,0.875343116660376,0.2915427794257006,1.3339283572535297
o-IO2/PTB7-Th,0.760073772486829,0.37758517895380006,1.2478859577254302
p-IO1/P3HT,1.704841740101418,0.29029105571339997,1.305114121830738
p-IO1/PBDB-T-2Cl,0.9195234442953422,0.08579749706265005,1.509607680481488
p-IO1/PBDB-TF,0.9184379746495543,0.1530640409062496,1.4423411366378884
p-IO1/PBDB-T,0.7850293724704396,0.32865910863389924,1.2667460689102388
p-IO1/PDCBT-Cl,0.9330286316212177,0.3191623352514501,1.276242842292688
p-IO1/PTB7-Th,0.8177592874476707,0.40520473477954955,1.1902004427645885
p-IO2/P3HT,1.62809586437537,0.2675151264265505,1.381859997556786
p-IO2/PBDB-T-2Cl,0.8427775685692942,0.06302156777580059,1.586353556207536
p-IO2/PBDB-TF,0.8416920989235064,0.13028811161940013,1.5190870123639364
p-IO2/PBDB-T,0.7082834967443916,0.3058831793470498,1.3434919446362867
p-IO2/PDCBT-Cl,0.8562827558951698,0.29638640596460064,1.3529887180187359
p-IO2/PTB7-Th,0.7410134117216227,0.3824288054927001,1.2669463184906364
