,sTDDFTLUMO,sTDDFTHOMO,sTDDFTdeltaLUMO,sTDDFTdeltaHOMO,sTDDFToptbg,sTDDFToscs,sTDDFTfundbg,sTDDFTsinglepointenergy,sTDDFTdipolemoment,sTDDFTsummedoscs,sTDDFTabsFOM,sTDDFTScharberVoc,sTDDFTScharberJscDon,sTDDFTScharberJscAcc,sTDDFTScharberJscTot,sTDDFTScharberPCETot,sTDDFTScharberPCEAcc,sTDDFTScharberPCEDon,donsTDDFTLUMO,donsTDDFTHOMO,donsTDDFTdeltaLUMO,donsTDDFTdeltaHOMO,donsTDDFToptbg,donsTDDFToscs,donsTDDFTfundbg,donsTDDFTsinglepointenergy,donsTDDFTdipolemoment,donsTDDFTsummedoscs,donsTDDFTabsFOM,sTDDFTDHomoALumoOffset,sTDDFTaccElectrophilicity,sTDDFTAccChemHard,sTDDFTAccElectrodonating,sTDDFTAccElectroaccepting,sTDDFTDonChemHard,sTDDFTDonElectrodonating,sTDDFTDonElectroaccepting,sTDDFTdonElectrophilicity,sTDDFTHOMOoffset,sTDDFTLUMOoffset,Planarity,PiSystemSize,sTDDFTdonlowestengtranseV,sTDDFTdonlowestengtranswavenumber,sTDDFTdonfirstengtranseV,sTDDFTdonfirstengtranswavenumber,sTDDFTdonfirstoscs,sTDDFTacclowestengtranseV,sTDDFTacclowestengtranswavenumber,sTDDFTaccfirstengtranseV,sTDDFTaccfirstengtranswavenumber,sTDDFTaccfirstoscs,sTDDFTacchighestoscsunderten,sTDDFTdonhighestoscsunderten,ScharberFF,ExperimentalFF,ExperimentalVoc,ExperimentalJsc,ExperimentalPCE
849,-2.58,-6.63,0.27,0.79,2.166323646101964,1.665265598,4.05,-6242.754283967138,3.99462,5.66132857,18.24607883391064,3.09,5.048874370412561,7.322658015526723,12.371532385939284,24.84822279715905,14.707558624185422,10.140664172973628,-1.77,-5.97,0.1100000000000001,0.1100000000000003,2.382513390200357,0.842805392,4.199999999999999,-17967.99590191805,2.24224,13.443344381000005,40.16131844440884,3.39,5.236055555555557,4.05,7.791680555555555,3.186680555555556,4.199999999999999,5.763428571428572,1.893428571428572,3.565928571428572,0.6600000000000001,0.81,2.075814006477657,54,2.541490816,20499.2,2.382449272,19216.4,0.842805392,2.166265346,17472.7,2.166265346,17472.7,1.665265598,1.665265598,3.447543414,0.65,67.0,0.88,16.24,9.6
851,-2.58,-6.63,0.27,0.79,2.166323646101964,1.665265598,4.05,-6242.754283967138,3.99462,5.66132857,18.24607883391064,3.26,5.048874370412561,7.322658015526723,12.371532385939284,26.21527712580534,15.516712334901124,10.698564790904216,-1.92,-6.14,0.25,0.2600000000000007,2.381881075183496,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728329,3.56,5.236055555555557,4.05,7.791680555555555,3.186680555555556,4.22,6.127304502369666,2.097304502369668,3.848554502369668,0.4900000000000002,0.6600000000000001,2.075814006477657,54,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.166265346,17472.7,2.166265346,17472.7,1.665265598,1.665265598,4.076802804,0.65,70.0,0.94,18.3,12.11
855,-2.58,-6.63,0.27,0.79,2.166323646101964,1.665265598,4.05,-6242.754283967138,3.99462,5.66132857,18.24607883391064,3.04,5.007148525382501,7.322658015526723,12.329806540909225,24.363697724836623,14.469572238680806,9.894125486155822,-1.79,-5.92,0.1300000000000001,0.1200000000000001,2.385712160285657,3.017880585,4.13,-10194.12968408406,10.48223,9.988432533,33.60423097633433,3.34,5.236055555555557,4.05,7.791680555555555,3.186680555555556,4.13,5.783936138014526,1.928936138014528,3.598311138014528,0.71,0.79,2.075814006477657,54,2.385647956,19242.2,2.385647956,19242.2,3.017880585,2.166265346,17472.7,2.166265346,17472.7,1.665265598,1.665265598,3.017880585,0.65,67.0,0.92,17.1,10.88
857,-2.58,-6.63,0.27,0.79,2.166323646101964,1.665265598,4.05,-6242.754283967138,3.99462,5.66132857,18.24607883391064,2.8500000000000005,11.470004624998436,7.322658015526723,18.79266264052516,34.813407541572865,13.565223973763256,21.24818356780961,-2.12,-5.73,0.1300000000000001,0.2099999999999999,1.8744296766514577,1.631072887,3.61,-9935.390340808995,2.16526,8.256423152,42.729011551267,3.1500000000000004,5.236055555555557,4.05,7.791680555555555,3.186680555555556,3.61,6.455611149584488,2.5306111495844874,4.267486149584488,0.8999999999999995,0.4599999999999999,2.075814006477657,54,2.05503049,16575.5,1.874379232,15118.4,1.631072887,2.166265346,17472.7,2.166265346,17472.7,1.665265598,1.665265598,1.759389755,0.65,57.1,0.858,13.47,6.6
858,-2.56,-6.59,0.2400000000000002,0.8399999999999999,2.134484725252926,1.744138136,4.029999999999999,-4959.775091333931,0.42076,5.415067018999999,16.538055178675847,3.07,4.731442027845098,7.682828798895219,12.414270826740315,24.772677434760304,15.33108486819541,9.441592566564893,-1.79,-5.93,0.1799999999999999,0.1600000000000001,2.41969599285856,5.075779484,4.14,-9410.312718462876,11.64466,8.78473932,21.1573063542578,3.37,5.193703473945411,4.029999999999999,7.73307847394541,3.1580784739454097,4.14,5.7876871980676325,1.927687198067633,3.598937198067633,0.6600000000000001,0.77,2.0097886673674403,54,2.419630874,19516.3,2.419630874,19516.3,5.075779484,2.134427282,17215.9,2.134427282,17215.9,1.744138136,1.744138136,5.075779484,0.65,60.1,0.89,12.18,6.48
859,-2.56,-6.59,0.2400000000000002,0.8399999999999999,2.134484725252926,1.744138136,4.029999999999999,-4959.775091333931,0.42076,5.415067018999999,16.538055178675847,3.0500000000000003,4.771945250541704,7.682828798895219,12.454774049436924,24.691589553008704,15.231208093809771,9.460381459198928,-1.76,-5.91,0.32,0.2199999999999997,2.415988891093037,3.435330346,4.15,-15406.502742895587,4.04634,10.76941207,26.194578388471605,3.35,5.193703473945411,4.029999999999999,7.73307847394541,3.1580784739454097,4.15,5.720784638554218,1.8857846385542167,3.5439096385542164,0.6799999999999997,0.8,2.0097886673674403,54,2.415923872,19486.4,2.415923872,19486.4,3.435330346,2.134427282,17215.9,2.134427282,17215.9,1.744138136,1.744138136,3.435330346,0.65,69.77,0.94,17.32,11.41
861,-2.56,-6.59,0.2400000000000002,0.8399999999999999,2.134484725252926,1.744138136,4.029999999999999,-4959.775091333931,0.42076,5.415067018999999,16.538055178675847,2.69,2.703295592027475,7.682828798895219,10.386124390922694,18.16013849752833,13.43342615486829,4.72671234266004,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,2.99,5.193703473945411,4.029999999999999,7.73307847394541,3.1580784739454097,4.58,4.2366866812227055,0.9766866812227076,2.320436681222707,1.04,1.59,2.0097886673674403,54,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.134427282,17215.9,2.134427282,17215.9,1.744138136,1.744138136,2.364060892,0.65,56.93,0.52,4.22,1.24
864,-2.56,-6.59,0.2400000000000002,0.8399999999999999,2.134484725252926,1.744138136,4.029999999999999,-4959.775091333931,0.42076,5.415067018999999,16.538055178675847,2.99,6.967194681231387,7.682828798895219,14.650023480126606,28.472320633626055,14.931577770652858,13.5407428629732,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.29,5.193703473945411,4.029999999999999,7.73307847394541,3.1580784739454097,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.7400000000000002,0.73,2.0097886673674403,54,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.134427282,17215.9,2.134427282,17215.9,1.744138136,1.744138136,2.659886367,0.65,74.2,0.899,16.81,11.21
868,-2.56,-6.59,0.2400000000000002,0.8399999999999999,2.134484725252926,1.744138136,4.029999999999999,-4959.775091333931,0.42076,5.415067018999999,16.538055178675847,3.15,7.682828798895219,7.682828798895219,15.365657597790438,31.46118393147592,15.73059196573796,15.73059196573796,-2.13,-6.01,0.1499999999999999,0.1699999999999999,2.135017853600476,2.277207128,3.88,-15411.918742263257,7.49925,14.86141259,44.30836866035815,3.45,5.193703473945411,4.029999999999999,7.73307847394541,3.1580784739454097,3.88,6.546804123711341,2.47680412371134,4.269304123711341,0.5800000000000001,0.4300000000000001,2.0097886673674403,54,2.134960396,17220.2,2.134960396,17220.2,2.277207128,2.134427282,17215.9,2.134427282,17215.9,1.744138136,1.744138136,2.277207128,0.65,66.8,0.95,17.87,11.34
873,-2.56,-6.59,0.2400000000000002,0.8399999999999999,2.134484725252926,1.744138136,4.029999999999999,-4959.775091333931,0.42076,5.415067018999999,16.538055178675847,3.28,5.048874370412561,7.682828798895219,12.73170316930778,27.143991156964184,16.379790999244605,10.764200157719578,-1.92,-6.14,0.25,0.2600000000000007,2.381881075183496,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728329,3.58,5.193703473945411,4.029999999999999,7.73307847394541,3.1580784739454097,4.22,6.127304502369666,2.097304502369668,3.848554502369668,0.4500000000000002,0.6400000000000001,2.0097886673674403,54,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.134427282,17215.9,2.134427282,17215.9,1.744138136,1.744138136,4.076802804,0.65,65.9,1.02,10.8,7.25
874,-2.56,-6.59,0.2400000000000002,0.8399999999999999,2.134484725252926,1.744138136,4.029999999999999,-4959.775091333931,0.42076,5.415067018999999,16.538055178675847,3.41,4.854251741037734,7.682828798895219,12.537080539932951,27.78843901676139,17.028990032751253,10.759448984010138,-2.07,-6.27,0.3199999999999998,0.2700000000000004,2.405375917476691,4.051139501,4.199999999999999,-8259.677193006664,17.60853,5.931795626,4.930539931150049,3.71,5.193703473945411,4.029999999999999,7.73307847394541,3.1580784739454097,4.199999999999999,6.487714285714286,2.3177142857142856,4.140214285714286,0.3200000000000003,0.4900000000000002,2.0097886673674403,54,2.405311184,19400.8,2.405311184,19400.8,4.051139501,2.134427282,17215.9,2.134427282,17215.9,1.744138136,1.744138136,4.051139501,0.65,65.67,0.94,16.5,10.16
875,-2.56,-6.59,0.2400000000000002,0.8399999999999999,2.134484725252926,1.744138136,4.029999999999999,-4959.775091333931,0.42076,5.415067018999999,16.538055178675847,3.2100000000000004,6.743289481812316,7.682828798895219,14.426118280707534,30.10009579269628,16.03022228889488,14.069873503801402,-2.03,-6.07,0.1499999999999999,0.1099999999999994,2.2146523507240627,1.553512982,4.040000000000001,-15717.644859435271,0.69531,12.78416149,46.08605906828672,3.51,5.193703473945411,4.029999999999999,7.73307847394541,3.1580784739454097,4.040000000000001,6.337524752475247,2.287524752475247,4.060024752475247,0.5199999999999996,0.5300000000000002,2.0097886673674403,54,2.5872270379999995,20868.1,2.21459275,17862.5,0.065804631,2.134427282,17215.9,2.134427282,17215.9,1.744138136,1.744138136,2.221059013,0.65,66.0,0.95,18.5,11.71
876,-2.56,-6.59,0.2400000000000002,0.8399999999999999,2.134484725252926,1.744138136,4.029999999999999,-4959.775091333931,0.42076,5.415067018999999,16.538055178675847,3.0900000000000003,7.277138842750522,7.682828798895219,14.95996764164574,30.047095008245478,15.43096164258105,14.616133365664426,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.39,5.193703473945411,4.029999999999999,7.73307847394541,3.1580784739454097,3.9,6.346314102564103,2.346314102564102,4.102564102564102,0.6399999999999997,0.5100000000000002,2.0097886673674403,54,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.134427282,17215.9,2.134427282,17215.9,1.744138136,1.744138136,2.691697691,0.65,66.0,0.825,14.4,7.8
877,-2.56,-6.59,0.2400000000000002,0.8399999999999999,2.134484725252926,1.744138136,4.029999999999999,-4959.775091333931,0.42076,5.415067018999999,16.538055178675847,3.06,5.007148525382501,7.682828798895219,12.68997732427772,25.24036489798839,15.28114648100259,9.959218416985795,-1.79,-5.92,0.1300000000000001,0.1200000000000001,2.385712160285657,3.017880585,4.13,-10194.12968408406,10.48223,9.988432533,33.60423097633433,3.36,5.193703473945411,4.029999999999999,7.73307847394541,3.1580784739454097,4.13,5.783936138014526,1.928936138014528,3.598311138014528,0.6699999999999999,0.77,2.0097886673674403,54,2.385647956,19242.2,2.385647956,19242.2,3.017880585,2.134427282,17215.9,2.134427282,17215.9,1.744138136,1.744138136,3.017880585,0.65,70.0,0.92,15.5,10.13
887,-2.76,-6.65,0.2799999999999998,0.7599999999999998,2.0408401110890693,1.827808822,3.890000000000001,-4615.655397969913,5.29703,6.282774051,25.6493039919628,2.9800000000000004,5.989790486935695,8.92113771781539,14.910928204751084,28.882467932602857,17.280243759408414,11.602224173194443,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.28,5.690751928020565,3.890000000000001,8.286376928020564,3.581376928020565,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.6100000000000003,0.7699999999999998,0.8750223153484037,58,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.040785188,16460.6,2.040785188,16460.6,1.827808822,1.827808822,2.257052621,0.65,70.66,0.91,23.63,15.24
909,-2.76,-6.65,0.3199999999999998,0.8799999999999999,2.054341896449117,2.352554493,3.890000000000001,-3969.75861692784,6.16998,6.014755964,20.661917580907662,2.9800000000000004,5.989790486935695,8.732043434864229,14.721833921799924,28.51619230652646,16.913968133332016,11.602224173194443,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.28,5.690751928020565,3.890000000000001,8.286376928020564,3.581376928020565,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.6100000000000003,0.7699999999999998,1.1440567950993068,58,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.05428661,16569.5,2.05428661,16569.5,2.352554493,2.352554493,2.257052621,0.65,60.59,0.83,8.36,4.21
952,-2.77,-6.61,0.29,0.96,2.0138365403689744,2.062464359,3.84,-5549.025677092341,8.28011,5.770441791,18.990919314600607,2.78,6.967194681231387,9.296379238008514,16.263573919239903,29.388278072066505,16.798557283081383,12.589720788985115,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.08,5.728151041666667,3.84,8.313151041666666,3.623151041666668,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.7600000000000007,0.94,1.89295259745358,58,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.013782344,16242.8,2.013782344,16242.8,2.062464359,2.062464359,2.659886367,0.65,62.0,0.72,19.11,8.51
953,-2.77,-6.61,0.29,0.96,2.0138365403689744,2.062464359,3.84,-5549.025677092341,8.28011,5.770441791,18.990919314600607,2.97,5.989790486935695,9.296379238008514,15.286169724944209,29.5099506540048,17.946660118975437,11.56329053502936,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.27,5.728151041666667,3.84,8.313151041666666,3.623151041666668,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.5700000000000003,0.78,1.89295259745358,58,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.013782344,16242.8,2.013782344,16242.8,2.062464359,2.062464359,2.257052621,0.65,58.0,0.82,21.49,10.19
974,-2.6,-6.48,0.29,0.9499999999999992,2.046816107915096,1.927606175,3.88,-5152.481883702276,8.17454,5.792943264,18.017137890642218,2.95,6.967194681231387,8.826455820457921,15.793650501689308,30.28432483698925,16.924729035728063,13.359595801261184,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.25,5.312268041237113,3.88,7.824768041237115,3.2847680412371134,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.6300000000000008,0.77,1.9675947971117016,58,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.046761024,16508.8,2.046761024,16508.8,1.927606175,1.927606175,2.659886367,0.65,55.0,0.87,18.94,9.03
975,-2.6,-6.48,0.29,0.9499999999999992,2.046816107915096,1.927606175,3.88,-5152.481883702276,8.17454,5.792943264,18.017137890642218,3.14,5.989790486935695,8.826455820457921,14.816246307393616,30.23995871339037,18.01479632955462,12.225162383835752,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.44,5.312268041237113,3.88,7.824768041237115,3.2847680412371134,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.4400000000000004,0.6100000000000001,1.9675947971117016,58,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.046761024,16508.8,2.046761024,16508.8,1.927606175,1.927606175,2.257052621,0.65,51.0,0.87,15.07,6.67
996,-2.33,-6.37,0.2099999999999999,0.8200000000000003,2.217317992461813,1.911268458,4.04,-6144.319685290371,2.30256,5.351630993000001,19.436284703942203,3.22,6.967194681231387,6.743289481812316,13.710484163043702,28.696043353250467,14.113704885433178,14.582338467817292,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.52,4.68378712871287,4.04,7.11128712871287,2.7612871287128717,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.5200000000000005,0.5,2.2744202508152784,72,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.21725832,17884.0,2.21725832,17884.0,1.911268458,1.911268458,2.659886367,0.65,60.0,1.04,17.34,10.8
1018,-2.14,-6.46,0.1700000000000001,0.75,2.50504612180123,2.831936302,4.32,-5618.742849254354,4.94213,5.239827168999999,15.917131777427594,3.41,6.967194681231387,4.033182889228788,11.000377570460175,24.382336884924975,8.93954987397561,15.442787010949369,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.71,4.280092592592592,4.32,6.700092592592592,2.400092592592592,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.6100000000000003,0.31,2.097808704063744,60,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.504978706,20204.7,2.504978706,20204.7,2.831936302,2.831936302,2.659886367,0.65,66.0,1.14,13.28,10.0
1040,-2.4,-6.68,0.3799999999999999,0.9500000000000002,2.368143721483833,1.949367222,4.279999999999999,-3517.793123699414,2.10715,3.71305124,13.722341648159684,3.15,6.967194681231387,5.175166435836013,12.1423611170674,24.861484387195503,10.596153277374238,14.265331109821265,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.45,4.815794392523365,4.279999999999999,7.353294392523364,2.8132943925233644,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.8300000000000001,0.5699999999999998,0.7995479725798659,50,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.36807999,19100.5,2.36807999,19100.5,1.949367222,1.949367222,2.659886367,0.65,53.0,1.12,8.08,4.8
1059,-2.5,-6.34,0.2299999999999999,0.6400000000000006,2.035694802618528,2.441165507,3.84,-5513.841507235471,2.18043,4.368987528,16.134883617869125,2.75,2.703295592027475,9.01539668385852,11.718692275885996,20.94716244314622,16.115021572397108,4.832140870749112,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,3.05,5.087604166666667,3.84,7.537604166666666,3.1176041666666667,4.58,4.2366866812227055,0.9766866812227076,2.320436681222707,0.79,1.53,0.8996670646455667,48,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.035640018,16419.1,2.035640018,16419.1,2.441165507,2.441165507,2.364060892,0.65,60.0,0.72,13.9,6.3
1081,-2.54,-6.88,0.0499999999999998,0.2800000000000002,2.0562016464987103,0.121609764,4.34,-3279.358687300298,4.59596,3.147142338,9.229958684858364,2.71,2.703295592027475,8.732043434864229,11.435339026891704,20.14334969586973,15.38149451051334,4.761855185356397,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,3.01,5.111543778801844,4.34,7.737793778801844,3.0277937788018434,4.58,4.2366866812227055,0.9766866812227076,2.320436681222707,1.33,1.57,1.6268211165608888,68,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.478880916,19994.2,2.05614631,16584.5,0.009635634,0.121609764,2.364060892,0.65,69.9,0.6,10.68,4.48
1083,-2.54,-6.88,0.0499999999999998,0.2800000000000002,2.0562016464987103,0.121609764,4.34,-3279.358687300298,4.59596,3.147142338,9.229958684858364,3.140000000000001,7.189409717688991,8.732043434864229,15.92145315255322,32.49568588436113,17.822100650557896,14.673585233803236,-1.98,-5.98,0.09,0.0999999999999996,2.1783624280896645,0.14610088,4.0,-18106.00965473941,3.00659,14.24515589,62.75526667518831,3.4400000000000004,5.111543778801844,4.34,7.737793778801844,3.0277937788018434,4.0,6.200100000000001,2.2201,3.960100000000001,0.8999999999999995,0.56,1.6268211165608888,68,2.396248246,19327.7,2.178303804,17569.8,0.14610088,2.478880916,19994.2,2.05614631,16584.5,0.009635634,0.121609764,0.880102012,0.65,66.1,0.96,14.0,8.89
1085,-2.54,-6.88,0.0499999999999998,0.2800000000000002,2.0562016464987103,0.121609764,4.34,-3279.358687300298,4.59596,3.147142338,9.229958684858364,3.2,5.989790486935695,8.732043434864229,14.721833921799924,30.621414557343844,18.1626503445176,12.458764212826244,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.5,5.111543778801844,4.34,7.737793778801844,3.0277937788018434,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.8399999999999999,0.55,1.6268211165608888,68,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.478880916,19994.2,2.05614631,16584.5,0.009635634,0.121609764,2.257052621,0.65,72.3,0.93,13.5,9.06
1097,-2.54,-6.88,0.0499999999999998,0.2800000000000002,2.0562016464987103,0.121609764,4.34,-3279.358687300298,4.59596,3.147142338,9.229958684858364,3.08,5.007148525382501,8.732043434864229,13.73919196024673,27.50586230441396,17.481550956598188,10.024311347815768,-1.79,-5.92,0.1300000000000001,0.1200000000000001,2.385712160285657,3.017880585,4.13,-10194.12968408406,10.48223,9.988432533,33.60423097633433,3.38,5.111543778801844,4.34,7.737793778801844,3.0277937788018434,4.13,5.783936138014526,1.928936138014528,3.598311138014528,0.96,0.75,1.6268211165608888,68,2.385647956,19242.2,2.385647956,19242.2,3.017880585,2.478880916,19994.2,2.05614631,16584.5,0.009635634,0.121609764,3.017880585,0.65,59.0,0.83,13.1,6.53
1098,-2.54,-6.88,0.0499999999999998,0.2800000000000002,2.0562016464987103,0.121609764,4.34,-3279.358687300298,4.59596,3.147142338,9.229958684858364,3.3600000000000003,3.6031871115513336,8.732043434864229,12.335230546415564,26.940143513371595,19.07078286174348,7.869360651628114,-1.91,-6.2,0.4099999999999999,0.2000000000000001,2.5575654632017453,2.18439331,4.29,-10408.007351001082,1.9545,7.968147066,26.60847586229975,3.66,5.111543778801844,4.34,7.737793778801844,3.0277937788018434,4.29,6.128497960372961,2.07349796037296,3.83287296037296,0.6799999999999997,0.6300000000000001,1.6268211165608888,68,2.557496634,20628.3,2.557496634,20628.3,2.18439331,2.478880916,19994.2,2.05614631,16584.5,0.009635634,0.121609764,2.18439331,0.65,62.0,1.0,8.1,5.0
1103,-2.5,-7.1,0.08,0.1800000000000006,2.1217516365800435,0.281038552,4.6,-2898.714048371355,4.12265,2.047633325,1.0443204555742869,2.75,2.703295592027475,7.870659506915215,10.57395509894269,18.90094473936006,14.06880386861095,4.832140870749112,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,3.05,5.008695652173913,4.6,7.696195652173912,2.896195652173913,4.58,4.2366866812227055,0.9766866812227076,2.320436681222707,1.5499999999999998,1.53,1.546931168866461,58,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.121694536,17113.2,2.121694536,17113.2,0.004045055,0.004045055,2.364060892,0.65,65.8,0.6,9.6,3.79
1128,-2.62,-6.45,0.3200000000000003,0.7599999999999998,1.991841896449117,1.332382943,3.83,-4731.453918691001,9.84974,5.871113664000002,23.64501801587586,2.93,6.967194681231387,9.62626730150264,16.593461982734027,31.602248346116955,18.333226075711774,13.269022270405175,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.2299999999999995,5.369771540469975,3.83,7.876646540469975,3.341646540469974,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.6000000000000005,0.79,1.188372543925179,58,2.625226908,21174.6,2.196206516,17714.2,0.241128707,1.991788292,16065.4,1.991788292,16065.4,1.332382943,1.332382943,2.659886367,0.65,70.4,0.86,20.97,12.7
1151,-2.6,-6.55,0.25,0.8500000000000005,2.050250446340012,1.656249514,3.95,-8966.37482675269,1.02902,5.651650036,16.949944756244903,3.14,5.989790486935695,8.779289146406708,14.769079633342402,30.143691531651843,17.91852914781609,12.225162383835752,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.44,5.298892405063293,3.95,7.8332674050632916,3.258267405063292,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.5099999999999998,0.6100000000000001,2.132543616922231,54,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.05019527,16536.5,2.05019527,16536.5,1.656249514,1.656249514,2.257052621,0.65,51.0,0.95,15.45,7.46
1173,-2.76,-6.73,0.2599999999999998,0.7999999999999998,2.11995387819877,2.251970773,3.9700000000000006,-10804.249154796107,5.34602,5.951348291000001,20.25788112828038,2.9800000000000004,5.989790486935695,7.870659506915215,13.86044999385091,26.847691638089216,15.245467464894777,11.602224173194443,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.28,5.671290931989924,3.9700000000000006,8.291915931989925,3.546915931989924,4.05,6.240927469135802,2.225927469135802,3.980302469135802,0.6900000000000004,0.7699999999999998,2.1324280792739563,54,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.119896826,17098.7,2.119896826,17098.7,2.251970773,2.251970773,2.257052621,0.65,75.0,0.78,22.92,13.32
1192,-2.73,-6.65,0.33,0.8599999999999994,2.1265125967070024,3.016952744,3.92,-6533.384605850111,3.52486,6.189672106000001,14.04154281199723,3.11,5.517483362398773,7.823512322242733,13.340995684641506,26.9688227765028,15.815230159413684,11.15359261708912,-1.96,-6.14,0.1299999999999999,0.1100000000000003,2.331395060503868,0.283931444,4.18,-17879.61802018557,2.20141,12.985482327,50.14623799112652,3.41,5.61125,3.92,8.201250000000002,3.5112499999999995,4.18,6.2102930622009564,2.160293062200957,3.924043062200957,0.5100000000000007,0.77,1.9556833236340967,54,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.126455368,17151.6,2.126455368,17151.6,3.016952744,3.016952744,1.818247616,0.65,75.7,0.885,22.89,15.4
