,Acceptor,donor,AccHOMO,AccCalcLUMO,AccFundBg,AccOptBg,AccEnergyTransitioneV,AccTriplet,AccDeltaHOMO,AccDeltaLUMO,DeltaDipMom,GSDipMom,AccEnergyTransitionWavenumber,AccOscStr,AccSumOscStr,AccElectroIndex,DonHOMO,DonCalcLUMO,DonFundBg,DonEnergyTransitioneV,DonDeltaHOMO,DonDeltaLUMO,DonEnergyTransitionWavenumber,DonOscStr,DonSumOscStr,AbsFOM,LUMOOffset,HOMOOffset,DHomoALumoOffset,DonNucleoIndex,AccNucleoIndex,DonElectroIndex,AccChemHard,AccElectrodonating,AccElectroaccepting,DonChemHard,DonElectrodonating,DonElectroaccepting,acc_first_oscs,acc_highest_oscs_under_ten,acc_lowest_transition_eV,acc_lowest_transition_wavenumber,don_first_oscs,don_highest_oscs_under_ten,don_lowest_transition_eV,don_lowest_transition_wavenumber,PiSystemSize,Planarity,Polarizability,sTDDFTLUMO,sTDDFTHOMO,sTDDFTdeltaLUMO,sTDDFTdeltaHOMO,sTDDFToptbg,sTDDFToscs,sTDDFTfundbg,sTDDFTsinglepointenergy,sTDDFTdipolemoment,sTDDFTsummedoscs,sTDDFTabsFOM,sTDDFTScharberVoc,sTDDFTScharberJscDon,sTDDFTScharberJscAcc,sTDDFTScharberJscTot,sTDDFTScharberPCETot,sTDDFTScharberPCEAcc,sTDDFTScharberPCEDon,donsTDDFTLUMO,donsTDDFTHOMO,donsTDDFTdeltaLUMO,donsTDDFTdeltaHOMO,donsTDDFToptbg,donsTDDFToscs,donsTDDFTfundbg,donsTDDFTsinglepointenergy,donsTDDFTdipolemoment,donsTDDFTsummedoscs,donsTDDFTabsFOM,sTDDFTDHomoALumoOffset,sTDDFTaccElectrophilicity,sTDDFTdonElectrophilicity,sTDDFTDonNucleoIndex,sTDDFTAccNucleoIndex,sTDDFTAccChemHard,sTDDFTAccElectrodonating,sTDDFTAccElectroaccepting,sTDDFTDonChemHard,sTDDFTDonElectrodonating,sTDDFTDonElectroaccepting,sTDDFTdonlowestengtranseV,sTDDFTdonlowestengtranswavenumber,sTDDFTdonfirstengtranseV,sTDDFTdonfirstengtranswavenumber,sTDDFTdonfirstoscs,sTDDFTacclowestengtranseV,sTDDFTacclowestengtranswavenumber,sTDDFTaccfirstengtranseV,sTDDFTaccfirstengtranswavenumber,sTDDFTaccfirstoscs,sTDDFTacchighestoscsunderten,sTDDFTdonhighestoscsunderten,sTDDFTHOMOoffset,sTDDFTLUMOoffset,ScharberJsclowestoptbg,ScharberVoc,ImamuraVoc,ScharberJscDon,ScharberJscAcc,ScharberTotalJsc,ImamuraJscDon,ImamuraJscAcc,ImamuraTotalJsc,ScharberFF,ImamuraFF,ScharberPCEtotal,ScharberPCEacc,ScharberPCEdon,ScharberPCElowestoptbg,ImamuraPCEtotal,ImamuraPCEacc,ImamuraPCEdon,AlharbiVocDon,AlharbiVocAcc,AlharbiFFDon,AlharbiFFAcc,AlharbiPCEAcc,AlharbiPCEDon,ExperimentalFF,ExperimentalVoc,ExperimentalJsc,ExperimentalPCE
209,IDTT-TBTA,PTB7-Th,-5.6391241694517005,-3.477363110138072,2.1617610593136285,2.1617610593136285,2.1617610593136285,1.502,0.2548618323782996,0.3945922946100499,0.3754294141485341,2.882526284012194,17435.9,3.222157697,4.682323419,9.611416113826907,-4.991112245871,-2.983152515658741,2.007959730212259,2.007959730212259,0.3442512322675499,0.5647178739426502,16195.4,1.481089062,4.661161306,41.7533037512972,0.4942105944793309,0.6480119235807003,1.5137491357329282,0.1263088229542804,0.1040429410356511,7.91710330767603,2.1617610593136285,12.02564799993145,7.467404360136565,2.007959730212259,10.03616698119673,6.049034600431861,3.222157697,3.222157697,2.161775990941834,17435.9,1.481089062,1.481089062,2.00797359951017,16195.4,42,2.0362835653803653,892.76061,-2.37,-6.73,0.4400000000000001,0.7399999999999993,2.4887051180321365,2.938693495,4.36,-5609.190346211872,2.19143,4.070999575999999,13.007532659931975,3.28,7.277138842750522,4.155882326876856,11.433021169627375,24.375201133645568,8.86034112090146,15.514860012744114,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.58,4.7482798165137625,4.102564102564102,0.24375,0.2106025842289578,4.36,7.295779816513763,2.745779816513761,3.9,6.346314102564103,2.346314102564102,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.488638142,20072.9,2.488638142,20072.9,2.938693495,2.938693495,2.691697691,0.7800000000000002,0.3200000000000003,9.388940717172996,1.2137491357329282,1.2137491357329282,9.388940717172996,7.368233960456874,16.75717467762987,12.277821435383991,9.635363944215095,21.91318537959909,65.0,70.0,13.220354083494328,5.813071940898652,7.407282142595673,7.407282142595673,18.61797687095068,8.186440261834303,10.431536609116378,1.351766853301422,1.4906538226779078,81.43611542522085,82.86945148478674,9.101954701170667,10.335593949717364,64.0,1.0,13.7,8.77
212,IPTBO-4Cl,PBDB-TF,-5.56780312923565,-3.8846921393526905,1.6831109898829597,1.6831109898829597,1.6831109898829597,1.216,0.7188703702508992,0.33701300384425,2.129405163118443,12.789699705437078,13575.3,1.388415545,4.402796909,13.271505465141392,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,52.73517149896731,1.0022183108958331,0.32455018949135,1.3585608003916096,0.1430180707762103,0.0753494019669867,6.992123404914088,1.6831109898829597,15.739823719156163,11.013576084861992,2.3607791112874428,9.171103791419842,5.108240407319263,1.388415545,1.388415545,1.6831226153988423,13575.3,1.009233201,1.009233201,2.3607954175650554,19041.1,54,2.6009844842630474,1009.609599,-2.72,-6.57,0.33,0.8899999999999997,2.0275243007339814,1.615687417,3.85,-6690.408544319677,11.41104,5.68817537,23.59152487594321,3.02,5.989790486935695,9.109474350185367,15.099264837121062,29.639856875268645,17.881898149413875,11.757958725854769,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.32,5.604162337662339,3.980302469135802,0.2512371880665437,0.1784387995471825,3.85,8.167287337662337,3.5222873376623376,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.027469736,16353.2,2.027469736,16353.2,1.615687417,1.615687417,2.257052621,0.5300000000000002,0.7300000000000002,14.941766914584989,1.0585608003916096,1.0585608003916096,5.261600286563966,14.941766914584989,20.203367201148957,6.880554220890741,19.53923365753252,26.419787878423257,65.0,70.0,13.901220160784993,10.280899683839172,3.620320476945819,10.280899683839172,19.576866261932185,14.478426773689408,5.09843948824278,1.669796141136633,1.057122660679154,84.42096775051294,77.42976175050639,12.230247978442469,7.417057261967582,72.57,0.893,23.15,15.0
217,IT-4F,PBDB-T-2Cl,-5.75594264547135,-3.856369148149392,1.89957349732196,1.89957349732196,1.89957349732196,1.344,0.6650462506219998,0.2608211257042501,1.0020410862664249,4.668483597918128,15321.2,2.669874214,4.493426326,12.160168867911944,-5.3105194835879,-2.8813883588110696,2.42913112477683,2.42913112477683,0.3627277627165002,0.2762227696425499,19592.4,1.073636459,3.690165444,42.40572688095865,0.9749807893383208,0.4454231618834505,1.4541503354385092,0.1447907554940406,0.0822357000846249,6.906518282799888,1.899573497321959,14.681970159899752,9.875814263089383,2.42913112477683,9.106315938698184,5.010362017498698,2.669874214,2.669874214,1.8995866179788845,15321.2,1.073636459,1.073636459,2.429147903172695,19592.4,54,2.0547376469216445,903.59357,-2.75,-6.79,0.2799999999999998,0.7999999999999998,2.208440785558421,2.613444528,4.04,-5356.332549198553,4.10013,5.943682365000001,16.77993797412577,3.09,5.517483362398773,6.832665397776074,12.350148760174848,24.80527378481118,13.723408451433246,11.081865333377936,-1.96,-6.14,0.1299999999999999,0.1100000000000003,2.331395060503868,0.283931444,4.18,-17879.61802018557,2.20141,12.985482327,50.14623799112652,3.39,5.631905940594058,3.924043062200957,0.2548392013412589,0.1775597835880261,4.04,8.269405940594059,3.499405940594059,4.18,6.2102930622009564,2.160293062200957,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.208381352,17812.4,2.208381352,17812.4,2.613444528,2.613444528,1.818247616,0.6500000000000004,0.79,11.050672816735704,1.1541503354385092,1.1541503354385092,4.646425082474601,11.050672816735704,15.697097899210306,6.076094338619323,14.450879837266651,20.52697417588597,65.0,70.0,11.77592702376005,8.290189529866872,3.4857374938931764,8.290189529866872,16.58384989144549,11.674941468094026,4.908908423351463,1.731173125528477,1.253655268379236,84.88984728119378,80.26993980450344,11.120384099673403,6.828340870477663,77.0,0.86,21.8,14.4
220,IT-4F,PDCBT-Cl,-5.75594264547135,-3.856369148149392,1.89957349732196,1.89957349732196,1.89957349732196,1.344,0.6650462506219998,0.2608211257042501,1.0020410862664249,4.668483597918128,15321.2,2.669874214,4.493426326,12.160168867911944,-5.0771546453991,-2.867883171485194,2.2092714739139057,2.2092714739139057,0.4392189660920502,0.3736395281215499,17819.1,2.681571524,4.255508377999999,41.68154539026215,0.9884859766641964,0.6787880000722506,1.2207854972497092,0.1399964873376301,0.0822357000846249,7.1430363648217545,1.899573497321959,14.681970159899752,9.875814263089383,2.2092714739139057,9.26737528616245,5.2948563777203015,2.669874214,2.669874214,1.8995866179788845,15321.2,2.681571524,2.681571524,2.209286733704118,17819.1,54,2.0547376469216445,903.59357,-2.75,-6.79,0.2799999999999998,0.7999999999999998,2.208440785558421,2.613444528,4.04,-5356.332549198553,4.10013,5.943682365000001,16.77993797412577,3.09,5.048874370412561,6.832665397776074,11.881539768188636,23.864072624406877,13.723408451433246,10.140664172973628,-1.92,-6.14,0.25,0.2600000000000007,2.381881075183496,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728329,3.39,5.631905940594058,3.848554502369668,0.2598378168697547,0.1775597835880261,4.04,8.269405940594059,3.499405940594059,4.22,6.127304502369666,2.097304502369668,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.208381352,17812.4,2.208381352,17812.4,2.613444528,2.613444528,4.076802804,0.6500000000000004,0.8300000000000001,11.050672816735704,0.9207854972497092,0.9207854972497092,6.832665397776074,11.050672816735704,17.883338214511777,8.935023981705946,14.45087983726778,23.385903818973723,65.0,70.0,10.70336700571707,6.613944521926189,4.089422483790881,6.613944521926189,15.073380753611312,9.314312403658086,5.75906834995323,1.533478281264524,1.253655268379236,83.26779945482753,80.26993980450344,11.120384099673403,8.724586853514058,60.0,0.89,17.2,9.05
225,ITCC,PBDB-T,-5.5617894131396,-3.695765806712304,1.866023606427296,1.866023606427296,1.866023606427296,1.377,0.6993870185551003,0.2246844063578499,1.2146167834251742,6.062150267117072,15050.6,1.297790299,3.913593607,11.481945934849882,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,72.76508817338,0.6798833760763316,0.4941315411229494,1.3718920653043467,0.1255991217682024,0.0870932510633768,7.961839110989444,1.866023606427296,13.912961215214562,9.284183605288613,2.0517754413806784,10.110960151738894,6.069190000412581,1.297790299,1.297790299,1.8660364953497763,15050.6,1.343741812,1.343741812,2.05178961332069,16548.8,52,2.069286128466413,895.654712,-2.46,-6.62,0.25,0.8300000000000001,2.266824538781988,1.809113013,4.16,-5601.257931788396,5.78739,5.905132235,21.20373795675844,3.09,6.967194681231387,6.210453081006018,13.177647762237406,26.46730553045383,12.473695013200588,13.99361051725324,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.39,4.954711538461538,3.668059701492538,0.2726236979166666,0.2018280967998602,4.16,7.484711538461538,2.9447115384615383,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.266763534,18283.3,2.266763534,18283.3,1.809113013,1.809113013,2.659886367,0.7700000000000005,0.6299999999999999,11.615502098289111,1.0718920653043469,1.0718920653043469,8.779289146406708,11.615502098289111,20.394791244695817,11.480608837493284,15.189502682699551,26.67011152019284,65.0,70.0,14.209659690673204,8.092866946893357,6.116792743779849,8.092866946893357,20.011236643493724,11.397055181053314,8.614181462440406,1.391373523883216,1.2232460184600231,81.86874038221555,79.87815433149106,11.349580771320106,10.000488073657753,71.0,1.01,15.9,11.4
232,ITIC-Th,PDCBT-Cl,-5.5852456270527,-3.7822427506392895,1.8030028764134096,1.8030028764134096,1.8030028764134096,1.299,0.5377513913580998,0.2576373936534004,1.1769791669330276,4.9125862286152495,14542.3,1.557254913,3.4904708020000004,12.16717949457036,-5.0771546453991,-2.867883171485194,2.2092714739139057,2.2092714739139057,0.4392189660920502,0.3736395281215499,17819.1,2.681571524,4.255508377999999,42.0287925775386,0.9143595791540964,0.5080909816536003,1.2949118947598093,0.1399964873376301,0.0821883165647595,7.1430363648217545,1.8030028764134105,14.6217392687692,9.937995079923198,2.2092714739139057,9.26737528616245,5.2948563777203015,1.557254913,1.557254913,1.803015330041663,14542.3,2.681571524,2.681571524,2.209286733704118,17819.1,54,2.075814006477657,889.702764,-2.58,-6.63,0.27,0.79,2.166323646101964,1.665265598,4.05,-6242.754283967138,3.99462,5.66132857,18.24607883391064,3.26,5.048874370412561,7.322658015526723,12.371532385939284,26.21527712580534,15.516712334901124,10.698564790904216,-1.92,-6.14,0.25,0.2600000000000007,2.381881075183496,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728329,3.56,5.236055555555557,3.848554502369668,0.2598378168697547,0.1909834587104372,4.05,7.791680555555555,3.186680555555556,4.22,6.127304502369666,2.097304502369668,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.166265346,17472.7,2.166265346,17472.7,1.665265598,1.665265598,4.076802804,0.4900000000000002,0.6600000000000001,12.737385790144748,0.9949118947598092,0.9949118947598092,6.832665397776074,12.737385790144748,19.57005118792082,8.93502398169265,16.656581417854518,25.59160539954717,65.0,70.0,12.655809860148494,8.237174809993729,4.418635050154767,8.237174809993729,17.82297483260619,11.600281685061066,6.222693147545119,1.533478281264524,1.1660736376238017,83.26779945482753,79.09779880137381,11.74818231958234,8.724586853514058,70.0,0.94,18.3,12.11
234,ITIC,P3HT,-5.55947644541035,-3.759647542414912,1.7998289029954373,1.7998289029954375,1.7998289029954375,1.282,0.6975094329866511,0.2284667888798002,0.1035079612813614,0.4658017609694543,14516.7,1.836578196,3.5643894190000003,12.063101075319317,-5.10602592493715,-2.0960700630049938,3.009955861932156,3.009955861932156,0.3436253704114005,0.2626714998876502,24277.1,1.365920018,3.0167570560000008,30.823774922782,1.6635774794099183,0.4534505204731998,1.3463783825222375,0.2321145195802108,0.0828974236190365,4.3082182097377775,1.7998289029954375,14.505371378712844,9.845809384800218,3.009955861932156,6.296864448094072,2.6958164541230003,1.836578196,1.836578196,1.7998413347005502,14516.7,1.365920018,1.365920018,3.0099766521770595,24277.1,54,2.0097886673674403,900.942042,-2.56,-6.59,0.2400000000000002,0.8399999999999999,2.134484725252926,1.744138136,4.029999999999999,-4959.775091333931,0.42076,5.415067018999999,16.538055178675847,2.69,2.703295592027475,7.682828798895219,10.386124390922694,18.16013849752833,13.43342615486829,4.72671234266004,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,2.99,5.193703473945411,2.320436681222707,0.4309533667055591,0.1925408343038011,4.029999999999999,7.73307847394541,3.1580784739454097,4.58,4.2366866812227055,0.9766866812227076,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.134427282,17215.9,2.134427282,17215.9,1.744138136,1.744138136,2.364060892,1.04,1.59,12.77796424944503,1.0463783825222377,1.0463783825222377,1.174592235832315,12.77796424944503,13.952556485277343,1.5360052314730277,16.709645556966578,18.245650788439605,65.0,70.0,9.489774766624532,8.690880616119824,0.7988941505047077,8.690880616119824,13.364298192051114,12.239228323293004,1.1250698687581089,2.249705405600672,1.1631924421299755,87.95300735989845,79.0568677610933,11.750405225148052,2.3241463478773428,56.93,0.52,4.22,1.24
237,ITIC,PBDB-T,-5.55947644541035,-3.759647542414912,1.7998289029954373,1.7998289029954375,1.7998289029954375,1.282,0.6975094329866511,0.2284667888798002,0.1035079612813614,0.4658017609694543,14516.7,1.836578196,3.5643894190000003,12.063101075319317,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,64.22964776368882,0.7437651117789401,0.491818573393699,1.3080103296017382,0.1255991217682024,0.0828974236190365,7.961839110989444,1.7998289029954375,14.505371378712844,9.845809384800218,2.0517754413806784,10.110960151738894,6.069190000412581,1.836578196,1.836578196,1.7998413347005502,14516.7,1.343741812,1.343741812,2.05178961332069,16548.8,54,2.0097886673674403,900.942042,-2.56,-6.59,0.2400000000000002,0.8399999999999999,2.134484725252926,1.744138136,4.029999999999999,-4959.775091333931,0.42076,5.415067018999999,16.538055178675847,2.99,6.967194681231387,7.682828798895219,14.650023480126606,28.472320633626055,14.931577770652858,13.5407428629732,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.29,5.193703473945411,3.668059701492538,0.2726236979166666,0.1925408343038011,4.029999999999999,7.73307847394541,3.1580784739454097,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.134427282,17215.9,2.134427282,17215.9,1.744138136,1.744138136,2.659886367,0.7400000000000002,0.73,12.77796424944503,1.0080103296017382,1.0080103296017382,8.779289146406708,12.77796424944503,21.55725339585174,11.480608878260746,16.70964554895879,28.190254427219536,65.0,70.0,14.124457165559456,8.372207970569503,5.752249194989952,8.372207970569503,19.891247359716896,11.790446722133916,8.10080063758298,1.391373523883216,1.1631924421299755,81.86874038221555,79.0568677610933,11.750405225148052,10.000488073657753,74.2,0.899,16.81,11.21
238,ITIC,PDCBT-Cl,-5.55947644541035,-3.759647542414912,1.7998289029954373,1.7998289029954375,1.7998289029954375,1.282,0.6975094329866511,0.2284667888798002,0.1035079612813614,0.4658017609694543,14516.7,1.836578196,3.5643894190000003,12.063101075319317,-5.0771546453991,-2.867883171485194,2.2092714739139057,2.2092714739139057,0.4392189660920502,0.3736395281215499,17819.1,2.681571524,4.255508377999999,38.48178333806987,0.8917643709297183,0.4823218000112499,1.3175071029841874,0.1399964873376301,0.0828974236190365,7.1430363648217545,1.7998289029954375,14.505371378712844,9.845809384800218,2.2092714739139057,9.26737528616245,5.2948563777203015,1.836578196,1.836578196,1.7998413347005502,14516.7,2.681571524,2.681571524,2.209286733704118,17819.1,54,2.0097886673674403,900.942042,-2.56,-6.59,0.2400000000000002,0.8399999999999999,2.134484725252926,1.744138136,4.029999999999999,-4959.775091333931,0.42076,5.415067018999999,16.538055178675847,3.28,5.048874370412561,7.682828798895219,12.73170316930778,27.143991156964184,16.379790999244605,10.764200157719578,-1.92,-6.14,0.25,0.2600000000000007,2.381881075183496,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.835136982728329,3.58,5.193703473945411,3.848554502369668,0.2598378168697547,0.1925408343038011,4.029999999999999,7.73307847394541,3.1580784739454097,4.22,6.127304502369666,2.097304502369668,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.134427282,17215.9,2.134427282,17215.9,1.744138136,1.744138136,4.076802804,0.4500000000000002,0.6400000000000001,12.77796424944503,1.0175071029841871,1.0175071029841871,6.832665397776074,12.77796424944503,19.610629647221103,8.935023981676332,16.709645556908903,25.644669538585237,65.0,70.0,12.970070724025843,8.451085100567415,4.518985623458431,8.451085100567415,18.26554338643489,11.901528129752082,6.364015256682807,1.533478281264524,1.1631924421299755,83.26779945482753,79.0568677610933,11.750405225148052,8.724586853514058,65.9,1.02,10.8,7.25
239,ITIC,PTB7-Th,-5.55947644541035,-3.759647542414912,1.7998289029954373,1.7998289029954375,1.7998289029954375,1.282,0.6975094329866511,0.2284667888798002,0.1035079612813614,0.4658017609694543,14516.7,1.836578196,3.5643894190000003,12.063101075319317,-4.991112245871,-2.983152515658741,2.007959730212259,2.007959730212259,0.3442512322675499,0.5647178739426502,16195.4,1.481089062,4.661161306,47.3739031436146,0.7764950267561712,0.5683641995393494,1.231464703456088,0.1263088229542804,0.0828974236190365,7.91710330767603,1.7998289029954375,14.505371378712844,9.845809384800218,2.007959730212259,10.03616698119673,6.049034600431861,1.836578196,1.836578196,1.7998413347005502,14516.7,1.481089062,1.481089062,2.00797359951017,16195.4,54,2.0097886673674403,900.942042,-2.56,-6.59,0.2400000000000002,0.8399999999999999,2.134484725252926,1.744138136,4.029999999999999,-4959.775091333931,0.42076,5.415067018999999,16.538055178675847,3.0900000000000003,7.277138842750522,7.682828798895219,14.95996764164574,30.047095008245478,15.43096164258105,14.616133365664426,-2.05,-5.95,0.4199999999999999,0.3099999999999996,2.168530549494148,2.691697691,3.9,-11533.103933002296,13.02707,8.566758652999999,24.18064733284576,3.39,5.193703473945411,4.102564102564102,0.24375,0.1925408343038011,4.029999999999999,7.73307847394541,3.1580784739454097,3.9,6.346314102564103,2.346314102564102,2.16847219,17490.5,2.16847219,17490.5,2.691697691,2.134427282,17215.9,2.134427282,17215.9,1.744138136,1.744138136,2.691697691,0.6399999999999997,0.5100000000000002,12.77796424944503,0.931464703456088,0.931464703456088,9.388940717172996,12.77796424944503,22.166904966618027,12.27784555124992,16.70964555427691,28.987491105526832,65.0,70.0,13.420998214825593,7.736444742248175,5.6845534725774165,7.736444742248175,18.900577364581878,10.895111528749617,8.00546583583226,1.351766853301422,1.1631924421299755,81.43611542522085,79.0568677610933,11.750405225148052,10.335593949717364,66.0,0.825,14.4,7.8
242,M34,PBDB-TF,-5.6337363152118,-3.881120266808705,1.7526160484030946,1.7526160484030946,1.7526160484030946,1.249,0.5829767133112007,0.2557598080849494,2.9780339929542814,5.915542735253235,14135.9,1.574155193,5.953637220999999,12.913908876235055,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,55.36985793199078,0.9986464383518476,0.3904833754674994,1.3621326729355951,0.1430180707762103,0.077435887892957,6.992123404914088,1.7526160484030946,15.402161524765376,10.644733233755122,2.3607791112874428,9.171103791419842,5.108240407319263,1.574155193,1.574155193,1.7526281540014952,14135.9,1.009233201,1.009233201,2.3607954175650554,19041.1,58,0.8750223153484037,657.798193,-2.76,-6.65,0.2799999999999998,0.7599999999999998,2.0408401110890693,1.827808822,3.890000000000001,-4615.655397969913,5.29703,6.282774051,25.6493039919628,2.9800000000000004,5.989790486935695,8.92113771781539,14.910928204751084,28.882467932602857,17.280243759408414,11.602224173194443,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.28,5.690751928020565,3.980302469135802,0.2512371880665437,0.1757237027107301,3.890000000000001,8.286376928020564,3.581376928020565,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.040785188,16460.6,2.040785188,16460.6,1.827808822,1.827808822,2.257052621,0.6100000000000003,0.7699999999999998,13.665856851818154,1.062132672935595,1.062132672935595,5.261600286563966,13.665856851818154,18.92745713838212,6.880554220890665,17.870735883145063,24.75129010403573,65.0,70.0,13.067255917471414,9.43471949288494,3.632536424586471,9.43471949288494,18.402407741762666,13.28676472962364,5.115643012139024,1.669796141136633,1.1203145815145916,84.42096775051294,78.42822037369125,12.007406576564131,7.417057261967582,70.66,0.91,23.63,15.24
248,M8,PBDB-TF,-5.652920341672051,-3.808135080811111,1.84478526086094,1.84478526086094,1.84478526086094,1.257,0.7224894844625496,0.2789983309176498,1.6275851014714846,6.645597380011437,14879.3,2.664045961,6.216853348,12.13035083356044,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,48.778357219447024,0.9256612523542532,0.4096674019277504,1.4351178589331894,0.1430180707762103,0.0824378464993238,6.992123404914088,1.8447852608609396,14.61091376798504,9.880386056743458,2.3607791112874428,9.171103791419842,5.108240407319263,2.664045961,2.664045961,1.8447980030867823,14879.3,1.009233201,1.009233201,2.3607954175650554,19041.1,58,1.1440567950993068,627.13314,-2.76,-6.65,0.3199999999999998,0.8799999999999999,2.054341896449117,2.352554493,3.890000000000001,-3969.75861692784,6.16998,6.014755964,20.661917580907662,2.9800000000000004,5.989790486935695,8.732043434864229,14.721833921799924,28.51619230652646,16.913968133332016,11.602224173194443,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.28,5.690751928020565,3.980302469135802,0.2512371880665437,0.1757237027107301,3.890000000000001,8.286376928020564,3.581376928020565,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.05428661,16569.5,2.05428661,16569.5,2.352554493,2.352554493,2.257052621,0.6100000000000003,0.7699999999999998,12.013015734484885,1.1351178589331894,1.1351178589331894,5.261600286563966,12.013015734484885,17.27461602104885,6.880554220883667,15.709328268155025,22.58988248903869,65.0,70.0,12.74567134860886,8.86352265490848,3.882148693700384,8.86352265490848,17.94952533115696,12.482357348318727,5.46716798283823,1.669796141136633,1.2039860592550784,84.42096775051294,79.62186292002484,11.516110909446931,7.417057261967582,60.59,0.83,8.36,4.21
260,N65-2FIC,PBDB-TF,-5.608266458805001,-3.8745578692394393,1.7337085895655622,1.7337085895655622,1.7337085895655622,1.193,0.7849668245373493,0.2666987848750501,1.604748096411565,9.19276407275122,13983.4,2.215256867,4.118165548,12.96699424830746,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,45.00390021661535,0.9920840407825812,0.3650135190607004,1.3686950705048615,0.1430180707762103,0.0771188743397898,6.992123404914088,1.7337085895655613,15.446057117166417,10.704644953144197,2.3607791112874428,9.171103791419842,5.108240407319263,2.215256867,2.215256867,1.733720564567131,13983.4,1.009233201,1.009233201,2.3607954175650554,19041.1,58,1.89295259745358,955.10467,-2.77,-6.61,0.29,0.96,2.0138365403689744,2.062464359,3.84,-5549.025677092341,8.28011,5.770441791,18.990919314600607,2.97,5.989790486935695,9.296379238008514,15.286169724944209,29.5099506540048,17.946660118975437,11.56329053502936,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.27,5.728151041666667,3.980302469135802,0.2512371880665437,0.1745764021803865,3.84,8.313151041666666,3.623151041666668,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.013782344,16242.8,2.013782344,16242.8,2.062464359,2.062464359,2.257052621,0.5700000000000003,0.78,14.053718435453014,1.0686950705048617,1.0686950705048617,5.261600286563966,14.053718435453014,19.31531872201698,6.880554220890501,18.37793949251324,25.258493713403738,65.0,70.0,13.417420837242377,9.762440749250755,3.65498008799162,9.762440749250755,18.895539403924825,13.748289339179856,5.147250064744966,1.669796141136633,1.103132599092489,84.42096775051294,78.16558868292164,12.118101060648558,7.417057261967582,58.0,0.82,21.49,10.19
